Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
2	78	1075	462	16.0	17.0	208.0	90.0	0.8095012	0.00061151193	0.1895047	0.0003826379
2	79	5177	348	10.0	15.0	99.5	90.0	0.5947555	0.0005687796	0.4039983	0.0006774152
2	80	5082	350	8.0	30.0	176.5	90.0	0.7885351	0.0016872426	0.20944466	0.00033294572
2	81	746	305	19.78	29.602	420.0	15.524	0.79851556	0.0028273503	0.19830094	0.00035607605
2	82	849	296	17.464	36.878	279.5	11.31	0.36740252	0.0015403958	0.63020736	0.0008496966
2	83	1150	295	13.829	24.418	166.5	79.216	0.78035694	0.0018042958	0.21744785	0.00039088572
2	84	1329	286	17.0	19.0	220.0	90.0	0.93439054	0.0003257088	0.06508591	0.00019786309
2	85	1306	150	10.548	19.059	115.0	4.399	0.8365109	0.0030162735	0.15986621	0.0006066852
3	42	4443	1117	27.0	30.0	622.0	90.0	0.98762274	0.008702758	0.0027747012	0.0008996902
3	46	2377	962	10.0	11.0	92.5	90.0	0.9994393	0.00032636177	0.0002020059	3.2349744e-05
3	10	4412	2368	16.763	19.925	269.0	18.435	0.8811385	0.04363329	0.072865084	0.0023630473
3	18	821	1962	14.318	15.297	165.5	80.538	0.99553996	0.00237596	0.0018492122	0.00023483585
3	26	114	1632	18.722	23.717	333.0	56.31	0.9650971	0.029092994	0.005534198	0.00027572378
3	43	936	1019	9.899	19.799	139.0	45.0	0.9586515	0.0025010635	0.038737472	0.00011001164
3	3	3249	2731	13.038	53.151	488.5	4.399	0.042029817	0.9219972	0.032960325	0.0030126863
3	36	2300	1251	8.246	16.492	100.0	12.995	0.9821456	0.000619437	0.017109111	0.0001257275
3	6	852	2603	13.0	20.0	216.5	90.0	0.91227144	0.08692639	0.00039241207	0.00040970606
3	56	4107	649	18.0	20.0	297.0	90.0	0.96637714	0.0032375737	0.030124929	0.00026028758
3	23	719	1743	45.222	47.127	1540.5	17.103	0.16747221	0.71497315	0.0020219567	0.11553264
3	44	1096	1013	13.435	14.849	144.0	45.0	0.9511162	0.003561879	0.04490508	0.00041676615
3	75	4705	1066	19.416	30.806	368.0	13.392	0.9014053	0.0095838215	0.08845608	0.0005548926
3	0	5081	2943	45.0	54.0	1930.5	90.0	0.85194486	0.054054152	0.0847013	0.009299662
3	9	1770	2383	16.0	20.0	235.5	90.0	0.92517245	0.01586299	0.058696292	0.00026823443
3	32	473	1396	12.0	13.0	121.5	90.0	0.9990814	0.00034567504	0.00054767827	2.537087e-05
3	53	4676	841	20.0	24.0	340.0	90.0	0.96410453	0.0009146335	0.034753934	0.00022682756
3	59	748	603	11.0	15.0	125.0	90.0	0.9949126	0.0013699442	0.0035603256	0.00015711498
3	61	2055	574	12.0	16.0	165.0	90.0	0.9821926	0.016945697	2.6904427e-05	0.0008348226
3	20	1767	1974	58.856	114.756	3565.5	80.028	0.064849555	0.085176796	0.2547954	0.59517825
3	71	2623	114	40.14	65.485	1783.0	75.964	0.6210139	0.13507996	0.23659834	0.0073078643
3	14	2654	2228	15.556	19.799	236.5	45.0	0.88440984	0.0060675135	0.108851254	0.00067131536
3	47	3998	966	33.242	43.417	1150.0	81.87	0.9808342	0.016401917	0.0013593134	0.0014044903
3	64	1299	384	16.553	23.259	257.5	25.017	0.96050656	0.0017974195	0.037489958	0.00020597798
3	37	636	1250	12.298	16.101	143.5	63.435	0.9962457	0.0007794939	0.002894792	8.0004174e-05
3	24	260	1671	15.692	17.27	204.0	68.199	0.97866017	0.0018215214	0.019473191	4.511995e-05
3	77	4807	1040	52.038	91.088	3570.0	87.397	0.12707266	0.0015461576	0.852146	0.019235134
3	52	160	856	28.46	31.623	684.5	71.565	0.61708516	0.17927542	0.18374608	0.019893363
3	39	4290	1165	9.618	16.325	123.0	63.435	0.77266455	0.0045551267	0.22209355	0.00068679906
3	11	2287	2338	58.052	133.555	1366.0	11.31	0.0041240966	0.00061556755	0.41045022	0.5848101
3	5	5025	2613	25.0	41.0	749.0	90.0	0.9656532	0.0014995869	0.032588456	0.00025879504
3	27	4579	1543	28.0	41.0	920.5	90.0	0.87264925	0.09879984	0.025544353	0.003006511
3	67	627	241	16.0	32.0	281.5	90.0	0.9168547	0.0012978403	0.081505984	0.00034150714
3	49	93	941	25.0	69.642	1091.0	15.803	0.4741893	0.07597064	0.4461203	0.0037197631
3	25	2933	1653	8.0	16.0	106.5	90.0	0.96434903	0.0009698388	0.034566328	0.000114810035
3	22	4982	1805	13.038	18.111	156.0	83.66	0.95722634	0.0019318154	0.040706817	0.00013504397
3	45	4912	993	25.942	42.942	796.5	61.928	0.9209171	0.0016186576	0.07695504	0.0005092035
3	21	3388	1850	10.0	19.0	144.5	90.0	0.90969485	0.0052115596	0.08407635	0.0010173001
3	66	1622	338	24.52	111.01	1973.0	0.666	0.014696444	0.027464619	0.7744371	0.18340178
3	29	371	1499	15.403	16.008	167.0	14.036	0.9919327	0.00069892517	0.007322616	4.5770124e-05
3	15	2100	2105	42.953	72.567	2078.5	78.056	0.72936946	0.012858901	0.25450176	0.003269895
3	65	1237	314	10.124	17.335	143.5	33.69	0.9813743	0.0016773907	0.016667707	0.00028070452
3	54	2929	781	10.124	29.095	180.5	70.56	0.7442793	0.00723682	0.24821284	0.0002709936
3	34	4285	1300	33.541	39.357	883.0	26.565	0.58034796	0.121997975	0.29589304	0.0017610636
3	84	1333	285	16.155	18.385	165.5	68.199	0.94768506	0.003779537	0.048151657	0.00038373226
3	16	4672	1966	6.0	29.0	122.0	90.0	0.9056188	0.00047645648	0.09371021	0.0001946456
3	13	1204	2297	38.81	72.314	1541.0	52.028	0.7503155	0.0013010108	0.24704123	0.0013422723
3	74	3495	1481	5.0	28.0	92.0	90.0	0.8731739	0.00093340746	0.12577373	0.00011896099
3	55	1056	679	25.244	84.358	1512.0	8.13	0.013656112	0.0028449541	0.97804594	0.0054529696
3	12	2660	2313	10.44	46.487	357.0	18.97	0.007901074	0.014126259	0.9769812	0.000991401
3	58	4365	625	26.196	42.086	627.0	76.759	0.9887495	0.00036877833	0.01063625	0.0002454377
3	68	5228	233	50.302	57.404	1924.0	37.476	0.8930144	0.0035223416	0.09607266	0.007390591
3	7	3026	2548	14.0	48.0	427.0	90.0	0.07742833	0.123031475	0.7983572	0.0011829899
3	2	2866	2775	12.619	55.491	441.0	32.005	0.018630782	0.080265254	0.8976926	0.0034113338
3	8	479	2415	18.768	82.439	1140.0	47.291	0.011653129	0.026088187	0.93800694	0.024251748
3	1	5238	2928	23.77	88.527	1632.0	76.239	0.21754164	0.006816555	0.766475	0.00916674
3	40	3362	1160	10.05	48.374	332.5	82.405	0.03650639	0.0066173663	0.9508655	0.0060106777
3	51	637	867	12.0	17.0	150.5	90.0	0.96707	0.0024260983	0.030159079	0.00034484128
3	41	477	1114	12.649	25.0	166.5	72.474	0.9470851	0.0018404872	0.050771523	0.00030297876
3	4	4377	2626	7.778	23.335	136.5	45.0	0.75123423	0.011852282	0.23592593	0.0009875629
3	83	1148	299	18.581	19.242	222.5	65.556	0.9642924	0.002492841	0.032721438	0.0004933159
3	63	3662	411	9.849	17.889	112.5	26.565	0.962955	0.0018875375	0.03488104	0.00027645574
3	17	4791	1961	9.055	14.142	105.0	82.875	0.9820393	0.00032550504	0.017574918	6.0303057e-05
3	48	636	988	24.413	68.242	1193.0	34.695	0.06884208	0.072183155	0.82603633	0.032938424
3	50	2284	943	10.817	49.204	275.5	37.648	0.03226613	0.03156093	0.93231875	0.0038541676
3	57	4634	624	9.618	24.382	107.0	28.072	0.9853977	0.0007008461	0.013771988	0.00012944287
3	60	5197	636	17.0	17.0	123.0	90.0	0.9631521	0.003592526	0.03294043	0.00031495062
3	86	4442	1965	9.899	24.042	131.5	45.0	0.79759645	0.022352697	0.17963797	0.00041286065
3	87	5285	790	21.731	27.771	337.0	67.38	0.91440094	0.0010281086	0.08419346	0.0003775573
3	88	4515	581	16.771	20.304	252.0	79.695	0.92532563	0.0022681323	0.07201757	0.000388622
3	89	4198	244	10.0	14.0	115.5	90.0	0.98299176	0.0004453365	0.016391547	0.00017138562
3	90	1556	122	10.124	15.508	123.5	69.444	0.9413086	0.004167224	0.054316487	0.00020768488
4	18	821	1962	14.0	15.0	165.0	90.0	0.9902208	0.005541452	0.0038678083	0.00036989516
4	47	3998	966	33.144	44.323	1141.5	78.69	0.9890449	0.008250467	0.00011126548	0.0025933606
4	52	160	856	28.178	31.305	687.0	63.435	0.80554265	0.09284419	0.07748889	0.024124255
4	43	936	1019	9.899	19.799	142.0	45.0	0.962744	0.0011335979	0.035912897	0.00020951673
4	21	3388	1850	12.0	19.0	167.0	90.0	0.9811488	0.002093797	0.016615862	0.00014159376
4	42	4443	1117	27.0	31.0	630.0	90.0	0.9744769	0.010077984	0.008847309	0.006597892
4	59	748	604	11.0	15.0	136.5	90.0	0.99648476	0.00065887516	0.00278974	6.657584e-05
4	61	2055	574	12.0	17.0	169.0	90.0	0.96484107	0.027390195	0.000107999986	0.0076607824
4	71	2623	114	40.262	64.031	1773.5	75.53	0.4366077	0.2328068	0.30994403	0.020641493
4	24	260	1671	15.652	17.0	207.5	63.435	0.92217344	0.0026636503	0.075063705	9.917319e-05
4	6	852	2603	14.0	21.0	231.0	90.0	0.99724495	0.002729224	5.923677e-06	1.9876936e-05
4	10	4413	2368	17.0	19.0	260.0	90.0	0.9767036	0.0018667683	0.021231096	0.00019864074
4	27	4579	1542	29.0	42.0	948.0	90.0	0.84916407	0.059852324	0.08420618	0.0067773773
4	46	2376	962	11.0	11.0	92.5	90.0	0.99737716	0.0015677258	0.0009358502	0.000119351054
4	56	4107	649	19.0	21.0	311.5	90.0	0.9388567	0.005754225	0.05515831	0.00023072459
4	25	2932	1652	8.86	17.103	118.5	15.945	0.884924	0.003869967	0.11112493	8.1139384e-05
4	22	4982	1805	12.093	15.628	138.0	82.875	0.96972895	0.00059147016	0.02953546	0.00014405331
4	23	718	1744	45.741	46.36	1616.5	16.26	0.20615663	0.7107504	0.00096619135	0.082126796
