Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
1	0	4972	2999	11.0	14.0	129.5	90.0	0.6357044	0.00090158614	0.36290672	0.00048725784
1	1	925	2983	14.0	23.0	246.0	90.0	0.84965825	0.0013341369	0.14863303	0.00037459657
1	2	5142	2978	15.524	22.804	233.0	14.036	0.45830885	0.00336651	0.53724974	0.0010749047
1	3	3912	2917	22.361	26.833	477.5	26.565	0.99988425	9.8231176e-05	2.7974597e-06	1.4750598e-05
1	4	2901	2889	12.042	72.173	591.5	86.009	0.117949255	0.43473035	0.4387514	0.008569014
1	5	3590	2895	27.0	30.0	624.5	90.0	0.99984026	8.5569154e-05	3.1716103e-05	4.2432017e-05
1	6	4376	2878	14.036	16.125	120.5	5.194	0.25387642	0.0035705494	0.7418564	0.0006966932
1	7	5066	2864	8.0	19.0	100.0	0.0	0.46453094	0.0003636992	0.53452855	0.00057681475
1	8	3462	2784	26.163	27.577	561.0	45.0	0.9997811	7.911906e-05	2.644935e-05	0.00011331099
1	9	4771	2741	11.0	21.0	162.5	90.0	0.98462385	0.001450249	0.0138912955	3.4661847e-05
1	10	5302	2697	25.942	26.833	366.0	63.435	0.3544283	0.0005533628	0.6444685	0.0005498504
1	11	3649	2643	27.577	28.991	623.0	45.0	0.9975412	0.0015633542	0.000114508344	0.0007810087
1	12	1999	2621	11.402	25.0	191.5	36.87	0.5046967	0.0035956362	0.4904473	0.001260301
1	13	2429	2626	39.953	46.457	1084.5	81.634	0.81978506	0.15093432	0.028606215	0.0006743229
1	14	1769	2575	36.5	38.617	989.0	40.914	0.8046365	0.07312913	0.121502906	0.00073146564
1	15	2894	2548	11.068	21.506	173.5	71.565	0.89094716	0.0098698875	0.0987805	0.000402476
1	16	2521	2543	9.899	12.728	99.5	45.0	0.973153	0.003334726	0.023167275	0.00034498537
1	17	245	2539	12.42	20.18	176.0	48.013	0.36028296	0.0041894396	0.6347288	0.0007988201
1	18	792	2541	14.318	20.396	186.0	78.69	0.63172305	0.0011905617	0.36685482	0.00023161288
1	19	4767	2500	26.0	37.0	715.0	90.0	0.997373	0.0023910312	3.1997468e-05	0.00020400049
1	20	1415	2498	9.014	60.351	348.5	21.448	0.2317934	0.02110693	0.7426806	0.004419056
1	21	3830	2452	19.799	19.799	304.0	45.0	0.9992449	0.00064198876	8.459818e-05	2.8494233e-05
1	22	323	2431	10.0	13.0	99.0	90.0	0.59325314	0.006026004	0.39985743	0.00086341857
1	23	1276	2310	24.0	26.0	498.0	90.0	0.9994954	0.0004133842	7.62042e-05	1.495103e-05
1	24	1858	2314	15.62	89.499	904.0	50.774	0.0012771785	0.01289791	0.9742234	0.011601533
1	25	4684	2295	33.801	36.035	923.5	29.055	0.898941	0.094914	0.0055194437	0.00062550174
1	26	2546	2237	12.806	31.241	216.0	39.472	0.75701517	0.05960879	0.18297145	0.0004046304
1	27	229	2239	25.495	101.607	1840.5	10.376	0.050393052	0.025275419	0.8399275	0.084404014
1	28	3854	2189	21.213	22.627	384.0	45.0	0.99964225	0.0003403199	1.2125486e-05	5.3182694e-06
1	29	986	2068	13.238	15.788	120.5	11.31	0.59838784	0.0007053987	0.40040123	0.0005054717
1	30	4755	2009	26.476	29.614	607.0	11.31	0.9912798	0.00677492	0.0014723944	0.00047294353
1	31	3024	1994	14.142	45.255	503.0	45.0	0.019186707	0.8520451	0.08523503	0.043533262
1	32	301	1967	11.0	12.0	98.5	0.0	0.37771505	0.0064649503	0.6139559	0.0018640535
1	33	3583	1973	16.101	40.93	371.5	64.983	0.7338789	0.054365367	0.20975627	0.001999477
1	34	5169	1968	17.0	21.0	190.5	90.0	0.35807657	9.004524e-05	0.6414491	0.00038429414
1	35	5045	1951	20.718	29.347	472.0	81.87	0.74737954	0.03364868	0.21846582	0.0005059871
1	36	3875	1892	13.0	32.0	290.0	90.0	0.54268175	0.025287934	0.43139842	0.00063193263
1	37	3750	1835	9.0	33.0	232.5	90.0	0.4457829	0.24811226	0.30133158	0.004773334
1	38	1424	1837	17.493	64.661	666.0	58.861	0.004475245	0.01713215	0.97247225	0.0059203124
1	39	4799	1775	23.0	40.0	744.5	90.0	0.9386777	0.037310217	0.023632541	0.00037947533
1	40	4570	1773	21.0	29.0	454.0	90.0	0.39912465	0.4756097	0.12026511	0.0050005345
1	41	5018	1696	20.131	26.8	372.0	75.964	0.34160137	0.0072465916	0.64938337	0.0017687101
1	42	4497	1691	13.0	21.0	216.5	90.0	0.968287	0.013289862	0.018138075	0.0002851153
