Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
1	0	4979	3018	8.062	25.318	124.0	8.13	0.49689925	0.00011355872	0.50237215	0.0006150524
1	1	875	3007	11.0	15.0	141.5	90.0	0.54776454	0.00012409312	0.4517655	0.000345836
1	2	337	2998	12.349	22.327	151.0	56.31	0.3172003	0.00030964994	0.6818981	0.00059190596
1	3	407	2966	9.849	15.232	91.5	66.038	0.51920515	0.0010710388	0.4787845	0.00093925884
1	4	2179	2911	18.788	46.957	683.0	26.565	0.35638022	0.55848336	0.07598789	0.0091485325
1	5	1920	2898	22.0	24.0	432.0	90.0	0.9993056	0.00060568127	4.9815662e-05	3.894468e-05
1	6	1232	2891	27.0	28.0	623.0	90.0	0.99299026	0.004645967	0.00022152475	0.0021422748
1	7	5293	2843	20.0	24.0	288.5	90.0	0.369778	0.001663525	0.627897	0.00066144334
1	8	283	2769	14.0	15.0	168.0	90.0	0.7646344	0.004820339	0.22999862	0.00054662186
1	9	1663	2738	12.021	16.263	139.0	45.0	0.96323395	0.0038526217	0.03279918	0.00011432109
1	10	2180	2730	18.0	18.0	259.5	90.0	0.9988086	0.001102865	5.4213517e-05	3.429595e-05
1	11	713	2710	12.728	13.454	128.5	45.0	0.76260424	0.0007790953	0.2363622	0.0002544306
1	12	840	2718	21.593	51.364	751.5	48.18	0.5399999	0.3882236	0.06889008	0.0028864816
1	13	2024	2747	106.8	188.484	2030.0	4.154	0.00026691053	1.3379998e-05	0.104406714	0.8953131
1	14	2868	2639	11.0	16.0	131.5	90.0	0.7946992	0.0063924845	0.19856323	0.00034514
1	15	5014	2629	9.22	18.601	115.5	36.87	0.47442502	0.00012019767	0.5248695	0.00058529107
1	16	253	2577	14.0	21.0	183.5	90.0	0.31289104	0.00013904065	0.6866549	0.00031495854
1	17	756	2574	26.163	36.062	651.5	45.0	0.6564113	0.0044084038	0.33812597	0.0010543595
1	18	1594	2544	13.865	25.715	279.5	26.565	0.98711383	0.0027141126	0.009991892	0.00018015197
1	19	2607	2445	19.164	50.826	738.5	15.255	0.020607708	0.97805434	0.0010859183	0.00025193903
1	20	1936	2440	19.799	50.912	763.5	45.0	0.011359571	0.98660207	0.0005837443	0.0014546552
1	21	5215	2424	11.281	31.293	114.0	12.995	0.41324377	0.0010752747	0.5851695	0.0005115241
1	22	631	2413	15.0	30.0	277.5	90.0	0.52799916	8.481596e-05	0.47134072	0.00057535694
1	23	190	2315	15.133	24.187	242.0	82.405	0.3651529	0.00047534413	0.6334958	0.00087593455
1	24	4632	2302	27.0	34.0	686.5	90.0	0.99285406	0.0061019566	0.00088915887	0.00015493561
1	25	1878	2272	27.659	75.71	878.0	11.842	0.50094384	0.23763382	0.085153595	0.1762688
1	26	3662	2257	21.0	22.0	376.0	90.0	0.9997447	0.00018923337	5.0884937e-06	6.0872117e-05
1	27	5401	2246	18.0	18.0	239.0	90.0	0.22552407	0.0051524574	0.76823545	0.001088049
1	28	3000	2246	30.406	30.406	733.0	45.0	0.9994784	0.00038634936	1.4590841e-05	0.00012075491
1	29	3957	2178	29.547	30.463	699.5	66.801	0.9996517	0.00017967596	0.00012000178	4.864721e-05
1	30	3661	2140	29.698	29.698	711.0	45.0	0.99876046	0.00028120825	0.0003453535	0.00061292335
