Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
1	0	4888	3023	13.0	21.0	147.0	90.0	0.19862592	0.00024455987	0.80072206	0.00040742932
1	1	2410	2996	19.0	21.0	312.0	90.0	0.9958085	0.0041339146	1.32900495e-05	4.4291042e-05
1	2	2546	2984	19.0	19.0	279.5	90.0	0.997928	0.0017449277	7.054194e-05	0.00025645303
1	3	4324	2975	27.0	30.0	614.5	90.0	0.9711557	0.019143535	0.005156185	0.0045445976
1	4	525	2966	12.971	27.951	212.5	26.565	0.503426	0.0061042635	0.48961368	0.0008560702
1	5	4776	2936	15.0	22.0	199.5	90.0	0.7535257	0.03970427	0.16967465	0.0370954
1	6	2100	2885	19.0	19.0	285.0	90.0	0.9987552	0.0010878477	0.00013770378	1.9227096e-05
1	7	4546	2872	21.0	25.0	409.5	90.0	0.98460543	0.0030401344	0.0049916073	0.0073629026
1	8	4386	2870	25.269	29.741	609.0	26.565	0.8853999	0.087438494	0.009468365	0.017693168
1	9	1680	2860	13.892	16.643	180.0	30.964	0.9737307	0.02071075	0.005097295	0.0004612204
1	10	3392	2826	25.0	25.0	498.0	90.0	0.998596	0.0010103979	2.1256772e-05	0.00037228785
1	11	1240	2806	31.145	55.227	1009.5	84.806	0.6828543	0.11224265	0.20234805	0.0025550588
1	12	4143	2789	21.213	22.627	387.5	45.0	0.98902506	0.008650378	0.00023941472	0.00208513
1	13	4307	2785	23.479	24.151	449.0	26.565	0.94314754	0.020917818	0.012671898	0.023262765
1	14	4456	2780	25.0	28.0	549.5	90.0	0.9647047	0.03045601	0.0034907414	0.0013485745
1	15	3952	2745	22.0	22.0	393.5	90.0	0.99941766	0.00047350884	7.9735095e-05	2.9148465e-05
1	16	2460	2719	19.0	19.0	285.0	90.0	0.99521834	0.004086378	0.00036341583	0.00033186312
1	17	4360	2673	19.0	22.0	332.5	90.0	0.99537945	0.0035566583	0.0008241372	0.00023977744
1	18	4865	2677	45.222	72.422	1454.0	54.462	0.960842	0.014060171	0.0082015935	0.016896171
1	19	1671	2662	11.705	21.541	167.5	67.38	0.60423064	0.0053993287	0.38900515	0.0013648873
1	20	2331	2627	19.0	19.0	286.5	90.0	0.99586076	0.0037265227	0.0001051295	0.0003076103
1	21	3571	2520	24.0	25.0	479.5	90.0	0.98925936	0.009315619	0.00025617768	0.0011688148
1	22	2775	2519	22.0	22.0	378.0	90.0	0.99693215	0.002709707	5.3234908e-05	0.00030486545
1	23	4852	2514	25.318	31.401	614.0	81.254	0.9920893	0.004213449	0.002340336	0.0013568667
1	24	4671	2507	22.0	29.0	501.5	90.0	0.997696	0.0011127719	0.0010419814	0.00014919652
1	25	4371	2507	24.597	25.495	465.5	63.435	0.98473096	0.0058657783	0.0075798924	0.0018233018
1	26	4510	2504	23.0	25.0	466.0	90.0	0.97491145	0.0036055422	0.021167185	0.00031576015
1	27	3875	2503	24.749	26.163	512.0	45.0	0.9994823	0.00037433574	4.178602e-05	0.00010157389
1	28	4037	2502	26.0	27.0	552.0	90.0	0.9747062	0.01849412	0.00034002386	0.0064597693
1	29	1945	2482	15.0	15.0	180.0	90.0	0.86286783	0.035553936	0.100467704	0.0011105073
1	30	407	2482	17.0	29.069	358.5	26.565	0.3032946	0.009003289	0.6842072	0.0034949381
1	31	3975	2426	16.0	16.0	210.5	90.0	0.9999697	2.5484747e-05	2.1516735e-06	2.6522534e-06
1	32	4620	2429	24.0	30.0	564.0	90.0	0.9861973	0.011236307	0.0023793331	0.0001869932
1	33	4761	2428	25.244	32.882	669.5	8.13	0.8021991	0.07531016	0.03889987	0.0835909
1	34	2693	2424	20.0	20.0	325.5	90.0	0.9981969	0.0016578607	3.1505897e-05	0.00011374267
1	35	1411	2421	8.139	28.692	152.5	49.399	0.6850037	0.037661202	0.2728183	0.004516799
1	36	2607	2374	20.0	21.0	321.0	90.0	0.99689615	0.0029706	2.5601505e-05	0.000107683205
1	37	4521	2351	21.0	24.0	398.5	90.0	0.96575636	0.02692455	0.0037297192	0.003589298
1	38	2184	2330	18.118	69.421	893.5	51.52	0.61178917	0.017745737	0.36745596	0.0030090665
1	39	1322	2272	8.139	20.718	133.0	81.87	0.59889615	0.042043217	0.3581203	0.00094033853
1	40	175	2276	18.385	39.925	496.5	67.166	0.81006384	0.021210045	0.1681058	0.00062029506
1	41	2690	2268	26.0	27.0	568.5	90.0	0.9924056	0.0060863355	0.00026966192	0.0012385086
1	42	4916	2261	28.0	38.0	814.0	90.0	0.95232844	0.029618638	0.008903179	0.009149736
1	43	3277	2220	27.0	28.0	606.5	90.0	0.9893098	0.008815906	7.5551805e-05	0.0017986746
1	44	2298	2213	22.627	24.042	403.5	45.0	0.99592495	0.003792488	0.00018716186	9.549369e-05
1	45	3587	2209	25.0	25.0	493.5	90.0	0.998955	0.0006449326	7.858412e-05	0.00032145888
1	46	5072	2189	17.0	25.0	250.5	90.0	0.1681203	0.0005779458	0.83052737	0.00077441125
1	47	1093	2113	32.14	46.271	790.0	83.991	0.86449015	0.0010790129	0.1325317	0.0018991097
1	48	4614	2094	24.0	28.0	542.5	90.0	0.91972506	0.047165427	0.0015753476	0.031534232
1	49	4766	2093	25.0	32.0	651.5	90.0	0.96831125	0.025622806	0.0029590717	0.0031068705
1	50	897	2012	17.5	26.8	365.0	53.13	0.92770654	0.056017347	0.015596513	0.000679725
1	51	3192	1982	19.799	19.799	309.0	45.0	0.99795914	0.0018341959	9.436446e-05	0.000112298294
1	52	4485	1970	27.0	31.0	665.5	90.0	0.95473063	0.03908928	0.00013900604	0.0060411333
1	53	80	1945	18.0	23.0	328.0	90.0	0.71895605	0.005518484	0.2748074	0.0007181443
1	54	1862	1958	56.4	148.6	1462.0	53.297	0.010795964	0.0012085898	0.283285	0.7047104
1	55	2855	1920	19.092	19.092	288.0	45.0	0.99831676	0.0015494145	6.7925575e-05	6.5859465e-05
1	56	3072	1858	20.0	21.0	335.0	90.0	0.998609	0.0011969088	7.111272e-05	0.00012310281
1	57	4533	1850	24.0	26.0	485.0	0.0	0.7954323	0.07442631	0.011378958	0.11876238
1	58	4684	1842	21.0	25.0	408.0	90.0	0.9281579	0.012470924	0.024711413	0.034659646
1	59	2513	1768	21.0	21.0	345.0	90.0	0.98984784	0.008946142	0.00033759244	0.00086840393
1	60	2307	1763	13.21	21.272	213.0	29.055	0.88422173	0.10613651	0.007613793	0.0020280194
1	61	4604	1764	22.677	26.196	447.0	75.964	0.8918811	0.02531397	0.045122392	0.03768254
1	62	2606	1637	10.44	44.272	316.0	71.565	0.4852958	0.10312964	0.4086242	0.002950398
1	63	2708	1622	24.0	25.0	470.0	90.0	0.99643195	0.003287534	3.3466647e-05	0.00024698264
1	64	4630	1621	23.0	27.0	472.0	90.0	0.9479827	0.021503782	0.013827929	0.016685592
1	65	1141	1572	20.0	24.0	366.0	90.0	0.6558808	0.3290015	0.0066005294	0.008517178
1	66	2820	1561	20.0	21.0	333.5	90.0	0.9968777	0.0028600858	2.0336736e-05	0.00024192578
1	67	3423	1537	23.345	24.042	447.5	45.0	0.9958546	0.0035304544	0.00025288024	0.0003620676
1	68	4547	1531	28.901	29.602	657.0	53.13	0.9892651	0.009819972	0.00026645124	0.0006485547
1	69	982	1445	18.0	61.0	804.5	90.0	0.31404138	0.13023303	0.5501994	0.0055261487
1	70	2374	1408	23.0	24.0	455.5	90.0	0.9986865	0.0012071466	7.116553e-05	3.51995e-05
1	71	4739	1394	28.284	30.414	684.0	45.0	0.9971071	0.0021848832	3.0132012e-05	0.0006779797
1	72	1128	1333	14.142	14.866	160.5	45.0	0.99936503	0.0005229291	5.9403108e-05	5.258414e-05
1	73	2459	1289	19.235	22.361	288.5	79.695	0.9681788	0.01266378	0.018020218	0.0011371458
1	74	2149	1276	13.0	15.0	167.0	90.0	0.37065113	0.0220399	0.6038259	0.0034830228
1	75	3229	1183	24.042	26.173	493.0	45.0	0.99927074	0.00062344264	8.613955e-05	1.973002e-05
1	76	1832	1181	18.742	36.418	514.5	81.469	0.59181654	0.4018153	0.0054425546	0.00092552986
1	77	4790	1122	27.019	54.037	1032.0	2.49	0.99395823	0.0044598356	3.201465e-05	0.0015498889
1	78	2076	1113	16.0	31.0	393.0	90.0	0.5985845	0.006964087	0.3896307	0.004820732
1	79	2411	1081	15.116	18.722	205.0	56.31	0.8452485	0.007772	0.14567587	0.0013035595
1	80	2540	1029	12.379	29.364	243.0	46.975	0.7840091	0.2024736	0.008126175	0.00539115
1	81	3101	1022	25.495	27.731	555.5	26.565	0.9733864	0.023796147	0.0005920471	0.0022254372
1	82	3012	939	23.0	26.0	475.0	90.0	0.99834526	0.0014567289	0.0001325929	6.538628e-05
1	83	965	921	11.543	18.2	162.0	73.301	0.33734286	0.0021412235	0.6593509	0.001165066
1	84	2237	902	5.657	27.659	95.5	49.399	0.17716415	0.013715941	0.80846465	0.0006552502
1	85	723	889	9.0	13.0	107.5	90.0	0.16588226	0.0006613536	0.8324301	0.0010263016
1	86	3185	772	22.0	27.0	469.5	90.0	0.9901861	0.0088790525	0.00047311856	0.00046180826
1	87	1985	780	40.311	41.012	1256.5	45.0	0.99868447	0.0009807219	6.356015e-05	0.00027128216
