Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
1	0	4736	3004	11.0	15.0	115.0	90.0	0.19503497	0.002880143	0.79891825	0.00316662
1	1	882	2984	26.0	29.0	574.5	90.0	0.99704796	0.0026855867	4.071611e-05	0.00022575742
1	2	241	2976	31.82	32.81	809.0	8.13	0.96907336	0.029604074	0.000822134	0.00050038967
1	3	2528	2960	29.517	30.187	700.5	63.435	0.993785	0.005390125	0.00016933185	0.00065554975
1	4	3036	2919	19.455	52.995	744.5	26.565	0.046294082	0.87017924	0.07278366	0.010743055
1	5	39	2906	12.5	26.005	227.5	52.431	0.6349489	0.034518406	0.32823303	0.0022996457
1	6	827	2896	24.083	28.16	488.5	83.991	0.7976331	0.0048667416	0.19700424	0.00049583934
1	7	148	2880	22.299	35.795	595.0	41.186	0.84914404	0.016438965	0.13326854	0.0011485559
1	8	4621	2844	30.067	51.157	1196.5	85.236	0.620565	0.026089799	0.35134524	0.0020000061
1	9	745	2815	28.0	30.0	698.5	90.0	0.99274904	0.0066046123	0.0004930507	0.00015340155
1	10	2292	2801	11.0	14.0	123.0	90.0	0.93717545	0.031516712	0.030038875	0.0012689768
1	11	2604	2801	18.0	51.0	750.5	90.0	0.7310449	0.16263126	0.09649563	0.009828183
1	12	427	2783	30.0	31.0	753.0	90.0	0.85651284	0.1416352	0.0006909055	0.0011609845
1	13	1509	2774	13.238	57.561	454.5	79.592	0.39585656	0.032452386	0.5667125	0.004978549
1	14	214	2768	22.0	49.0	899.0	90.0	0.60356385	0.34123692	0.03941952	0.01577972
1	15	3129	2702	28.0	29.0	637.0	90.0	0.9989969	0.0008553001	4.05371e-05	0.00010734263
1	16	2692	2657	12.728	12.728	126.0	45.0	0.7917689	0.055890527	0.15148382	0.00085668004
1	17	2873	2654	13.0	17.0	175.0	90.0	0.6495464	0.0122087905	0.33681405	0.0014308662
1	18	1272	2625	29.698	31.113	718.5	45.0	0.9987344	0.0010314094	0.000116241565	0.000117976764
1	19	4218	2604	23.335	34.648	546.0	45.0	0.57798266	0.041908864	0.37713057	0.0029778935
1	20	3411	2586	12.0	17.0	156.5	90.0	0.61134475	0.0050187735	0.3834349	0.0002015231
1	21	1082	2577	13.0	13.0	136.5	90.0	0.69145226	0.00089457055	0.30751792	0.00013527213
1	22	1391	2588	65.048	89.181	4035.5	39.289	0.58254033	0.03870408	0.36841312	0.010342454
1	23	512	2497	18.0	18.0	250.0	90.0	0.73091227	0.0037627653	0.26462215	0.00070278335
1	24	3007	2490	20.988	55.915	904.0	77.471	0.3000204	0.61607444	0.02943014	0.054475036
1	25	4110	2377	24.515	25.495	487.5	10.305	0.9987356	0.0010252392	0.00010339007	0.00013586572
1	26	4020	2368	12.53	18.358	163.5	29.745	0.79789615	0.020395258	0.18066053	0.0010479923
1	27	1229	2335	24.0	25.0	497.0	90.0	0.99096745	0.008651804	0.000109641136	0.00027106467
1	28	814	2265	14.08	29.568	316.5	71.565	0.51464134	0.004663345	0.479583	0.0011123352
1	29	1336	2248	10.548	58.106	431.0	86.82	0.38508224	0.014404026	0.59940815	0.0011055551
1	30	2011	2217	25.0	28.0	568.5	90.0	0.99547017	0.0035404568	0.000103633014	0.00088577246
1	31	5135	2178	8.0	15.0	102.5	90.0	0.39347708	0.00037316294	0.60561	0.0005398
1	32	2190	2156	15.652	15.652	177.0	63.435	0.85910755	0.003556291	0.13628073	0.0010553646
1	33	1476	2172	19.313	52.924	792.5	22.38	0.15784903	0.24651526	0.345239	0.25039667
1	34	1768	2139	30.0	33.0	780.0	0.0	0.99774545	0.0010344269	0.00028278577	0.00093728025
1	35	2077	2131	27.0	28.0	600.5	90.0	0.9977907	0.00203033	0.00010002458	7.89745e-05
1	36	2452	2123	30.0	30.0	718.0	90.0	0.9973876	0.002110808	0.00010636613	0.00039526128
1	37	4050	2119	27.0	28.0	597.0	90.0	0.9993274	0.0004902854	5.176517e-05	0.00013052417
1	38	405	2008	27.0	29.0	525.5	90.0	0.7134595	0.0035986858	0.28253064	0.0004111533
1	39	3878	2000	28.0	29.0	636.5	90.0	0.9996637	0.00024561875	2.475724e-05	6.5906206e-05
1	40	3541	1947	25.0	27.0	556.5	90.0	0.9984086	0.0013493602	1.3948354e-05	0.00022817407
1	41	342	1896	12.903	20.112	187.0	34.992	0.38789436	0.013124151	0.59718263	0.0017988222
1	42	3641	1889	27.0	27.0	590.0	90.0	0.99963355	0.00023998217	1.2476562e-05	0.00011391072
1	43	4757	1782	24.839	51.088	1027.0	49.399	0.5164077	0.0577573	0.42249554	0.0033393658
1	44	4287	1742	10.0	23.0	145.5	90.0	0.5372875	0.025371326	0.4351312	0.002209945
1	45	1957	1742	31.145	76.42	1197.5	83.797	0.5097983	0.03213681	0.456603	0.0014619016
1	46	1559	1707	22.0	23.0	410.0	90.0	0.99676114	0.0030486798	2.4650915e-05	0.00016566415
1	47	4829	1644	31.0	41.0	955.0	90.0	0.9896622	0.008167247	0.0016063533	0.0005642752
1	48	1462	1623	22.051	53.649	922.5	4.399	0.5091359	0.3519542	0.122940436	0.015969478
1	49	5371	1550	10.0	16.0	126.0	90.0	0.31018788	0.00059269124	0.6876975	0.0015219082
1	50	3361	1535	25.0	26.0	528.0	90.0	0.9997222	0.00024018822	1.8032044e-05	1.9616054e-05
1	51	465	1520	32.249	33.121	822.5	29.745	0.9668374	0.032392345	0.00032329586	0.00044700986
1	52	2152	1507	32.0	32.0	798.0	90.0	0.99974245	0.00018365573	1.6099793e-05	5.778014e-05
