Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
1	0	906	3019	7.0	19.0	110.0	90.0	0.22762293	0.00028181114	0.771846	0.00024923548
1	1	4603	3016	18.0	22.0	302.5	90.0	0.53758967	0.00023689205	0.4614535	0.00071997155
1	2	2836	2893	28.0	30.0	685.0	90.0	0.9980509	0.0018656717	6.3002066e-05	2.0357082e-05
1	3	4735	2859	14.0	21.0	147.0	90.0	0.3375664	0.00038266444	0.66114235	0.0009085368
1	4	1731	2848	14.5	20.18	175.0	41.634	0.607335	0.014653252	0.37614638	0.0018654169
1	5	2909	2790	14.213	46.861	455.0	40.601	0.44210216	0.47847268	0.032598365	0.04682679
1	6	2689	2894	67.972	233.744	7488.5	7.046	0.037280776	0.107625574	0.8230936	0.032000054
1	7	869	2758	29.411	30.364	465.0	17.103	0.3406282	0.00032971398	0.65850234	0.00053976796
1	8	1051	2731	10.548	18.446	121.5	31.608	0.7529681	0.0013369205	0.24482693	0.00086801074
1	9	321	2724	16.348	35.004	348.5	67.62	0.5212824	0.0001906717	0.47794247	0.00058452773
1	10	3025	2703	29.517	30.187	691.5	63.435	0.99958104	0.0003113363	3.484795e-05	7.288672e-05
1	11	1275	2698	45.544	178.119	1835.5	2.021	0.00066363194	0.00021245275	0.024140013	0.9749839
1	12	1777	2665	29.698	33.941	777.0	45.0	0.9971071	0.0026282675	6.7953806e-05	0.00019664869
1	13	124	2649	10.198	22.204	137.0	7.125	0.99641633	0.0012529072	0.0006881031	0.0016425863
1	14	3463	2606	41.0	47.0	1472.5	90.0	0.9982185	0.0009664183	1.9292287e-05	0.0007957614
1	15	3143	2590	31.0	34.0	835.0	90.0	0.9992188	0.0006379543	5.3126947e-05	9.0100046e-05
1	16	3816	2582	32.0	33.0	826.0	90.0	0.9996817	0.00029409357	6.6811626e-06	1.758346e-05
1	17	2579	2523	28.178	32.202	704.0	63.435	0.99620086	0.0035168196	0.00015083612	0.00013144445
1	18	2950	2493	31.305	35.777	874.0	26.565	0.9959006	0.0037412967	0.00020287983	0.00015523341
1	19	3412	2482	9.899	12.728	97.0	45.0	0.89687663	0.0063575483	0.09635504	0.0004107516
1	20	4664	2459	17.0	25.0	312.5	90.0	0.61603373	0.0017424559	0.38152838	0.0006954151
1	21	1980	2470	37.646	44.162	1246.0	59.036	0.9982822	0.0013865585	7.9039404e-05	0.0002522807
1	22	96	2447	14.765	35.777	131.0	63.435	0.33507213	0.0022588174	0.6617545	0.00091451185
1	23	3309	2443	41.195	41.195	1280.5	5.711	0.99761605	0.0017384178	7.845963e-05	0.00056707195
1	24	1664	2375	10.0	20.809	115.0	34.695	0.9618062	0.0011930921	0.036422703	0.00057805143
1	25	2033	2366	25.239	26.077	498.5	56.31	0.9509167	0.046282873	0.0014997988	0.0013005573
1	26	3784	2359	23.0	25.0	461.5	90.0	0.99839044	0.0014745076	3.1998665e-05	0.000103018974
1	27	1175	2361	24.759	31.145	537.0	47.726	0.836597	0.008063806	0.15458423	0.00075494836
1	28	1283	2344	9.962	13.757	104.5	18.435	0.9911578	0.0017043619	0.00016456925	0.0069731805
1	29	1521	2347	35.355	106.55	2703.0	61.032	0.9978477	0.00010409563	2.453586e-05	0.0020237523
1	30	4443	2324	40.311	83.726	2350.0	60.461	0.99960726	5.3196432e-05	2.0384898e-05	0.00031917464
1	31	1819	2284	26.315	28.258	575.5	14.036	0.99759716	0.0018314475	0.00017098422	0.00040034225
1	32	3110	2275	31.0	31.0	761.0	90.0	0.9957846	0.0038998495	6.7067995e-05	0.00024849438
1	33	1646	2265	26.0	28.0	565.0	90.0	0.99907255	0.00071750936	0.0001165397	9.334626e-05
1	34	3023	2261	19.026	26.077	318.5	3.576	0.7437672	0.21042228	0.043939177	0.001871353
1	35	1039	2208	12.728	17.692	173.0	45.0	0.35604084	0.0012359911	0.6416043	0.0011188027
1	36	3354	2200	9.618	30.83	229.5	82.235	0.85744166	0.06343389	0.07184702	0.007277446
1	37	2425	2203	10.296	57.697	277.5	25.56	0.11701338	0.058684584	0.7823382	0.041963838
1	38	2580	2178	25.0	26.0	524.5	90.0	0.99676776	0.003045242	0.00014238915	4.4700173e-05
1	39	1771	2169	19.698	29.547	440.5	23.962	0.9345064	0.0599859	0.0042077177	0.0012999224
1	40	3983	2171	26.669	28.218	591.0	6.34	0.99935883	0.0005377059	2.0251668e-05	8.3205035e-05
1	41	3013	2103	29.0	30.0	697.5	90.0	0.9990544	0.00084400986	2.7121068e-05	7.444015e-05
1	42	1764	2073	36.963	38.539	1082.5	23.199	0.99942493	0.00046749698	1.5867035e-05	9.180838e-05
1	43	3760	2035	26.87	29.698	603.0	45.0	0.99947923	0.00035375357	1.34665115e-05	0.0001536009
1	44	4180	1978	27.0	34.0	717.5	90.0	0.9947456	0.0043280628	0.0004635321	0.00046282093
1	45	2494	1966	24.0	25.0	469.0	90.0	0.93840325	0.061191473	0.00033117525	7.417032e-05
