Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
1	0	4223	2979	8.559	27.226	180.5	81.87	0.5162952	0.004285645	0.4786526	0.0007665704
1	1	3047	2991	14.151	69.895	463.5	29.745	0.017357966	0.31374112	0.46815452	0.20074648
1	2	3213	2965	15.556	55.902	511.5	42.797	0.043528665	0.49527714	0.28977746	0.17141668
1	3	460	2838	12.728	15.556	150.5	45.0	0.94804025	0.0024644134	0.049313568	0.00018173741
1	4	3464	2826	25.298	25.298	500.5	18.435	0.9987919	0.0010346973	7.993535e-05	9.359848e-05
1	5	3933	2802	23.0	25.0	455.5	90.0	0.9975649	0.0019349948	0.00015739132	0.00034264146
1	6	3591	2789	23.0	23.0	419.5	90.0	0.99907184	0.0008488316	5.2426527e-05	2.6909507e-05
1	7	275	2763	9.618	18.561	127.5	63.435	0.50551647	0.0063221892	0.48701286	0.0011484928
1	8	3014	2707	28.0	29.0	654.5	90.0	0.99840647	0.0013563695	2.1580565e-05	0.00021557846
1	9	3159	2703	26.87	28.284	621.0	45.0	0.99915695	0.0007814088	1.9801077e-05	4.187433e-05
1	10	1618	2677	9.22	53.814	333.0	48.468	0.18137021	0.004712961	0.810761	0.0031559458
1	11	3644	2664	23.0	24.0	444.0	90.0	0.9987577	0.0011968102	1.6615475e-05	2.879831e-05
1	12	2481	2487	33.0	51.0	754.0	90.0	0.7258604	0.06525494	0.20848455	0.00039999303
1	13	322	2349	20.025	71.113	979.5	3.18	0.18600702	0.01742132	0.7942124	0.0023592855
1	14	5390	2218	24.0	38.0	377.5	90.0	0.3177166	0.006305832	0.6741727	0.0018048378
1	15	4339	2185	18.385	20.518	276.0	45.0	0.829535	0.035512604	0.1321012	0.002851229
1	16	2022	2237	19.474	175.397	1146.5	41.152	5.6935474e-05	6.326785e-06	0.06024328	0.9396935
1	17	1564	2158	15.0	16.0	185.5	90.0	0.94739825	0.0102033205	0.042232938	0.00016544819
1	18	5276	2135	12.104	13.509	93.0	51.34	0.104767926	0.00022281331	0.8947139	0.00029548726
1	19	3347	2097	9.487	21.541	133.0	20.556	0.6196254	0.027959656	0.35176888	0.0006460472
1	20	2917	2036	22.0	41.0	600.5	90.0	0.63313377	0.13576251	0.22692274	0.004180933
1	21	1757	1884	24.042	25.456	478.0	45.0	0.9971004	0.0027591868	4.201079e-05	9.8450684e-05
1	22	2124	1874	24.0	24.0	484.5	90.0	0.9965618	0.0029748818	1.0591356e-05	0.00045271657
1	23	1438	1795	9.487	46.84	160.0	73.811	0.17604202	0.06067331	0.75991255	0.0033721316
1	24	1279	1740	12.777	48.448	405.0	30.964	0.29237798	0.019735297	0.6867775	0.0011092179
1	25	4485	1734	40.302	43.832	1401.0	11.31	0.9988187	0.000772494	0.0001277991	0.00028106404
1	26	3842	1705	25.0	26.0	521.5	90.0	0.9993592	0.0005257862	5.567679e-05	5.9448954e-05
1	27	4583	1689	27.042	38.849	804.5	32.005	0.5788492	0.41255307	0.0078448765	0.00075283163
1	28	251	1682	21.272	60.27	906.5	23.199	0.25793418	0.3736289	0.36160478	0.0068321503
1	29	2691	1638	24.0	27.0	514.5	90.0	0.9991621	0.00078295096	9.057439e-06	4.591674e-05
1	30	4404	1636	30.0	34.0	836.0	90.0	0.9991742	0.00040045407	1.4128147e-05	0.0004111855
1	31	4655	1590	33.723	36.266	979.0	15.255	0.9996049	0.00029380692	4.5294303e-07	0.00010088052
1	32	2699	1520	25.456	25.456	532.0	45.0	0.99947137	0.00037812357	2.7672753e-05	0.00012290987
1	33	4257	1492	27.0	29.0	632.0	90.0	0.9964064	0.0027734619	0.0005377603	0.00028237878
1	34	108	1400	19.0	23.0	357.5	90.0	0.7269468	0.25233945	0.019623473	0.0010903343
1	35	4259	1359	24.0	28.0	549.5	90.0	0.9988844	0.0010222279	7.1951465e-05	2.15147e-05
1	36	458	1292	25.0	30.0	601.5	90.0	0.5669849	0.023531739	0.408165	0.0013183969
1	37	270	1243	12.176	13.757	133.5	71.565	0.67721206	0.011755018	0.30997387	0.0010590928
1	38	5398	1125	15.0	16.0	133.5	90.0	0.4509538	0.007508254	0.5384806	0.0030573378
1	39	3848	923	22.589	22.809	392.0	63.435	0.651291	0.017427027	0.32981586	0.0014661211
1	40	113	908	21.0	21.0	366.0	90.0	0.82821256	0.14332461	0.02725323	0.0012096241
1	41	2966	797	9.487	37.363	257.0	15.945	0.44305804	0.008513059	0.54718155	0.0012473132
1	42	125	689	29.0	33.0	730.0	90.0	0.9959001	0.0037835664	0.00021474114	0.00010160267
1	43	1650	661	23.243	24.824	386.5	71.565	0.70771635	0.045622274	0.24556682	0.0010944919
1	44	5178	657	13.463	20.815	149.5	66.038	0.5952137	8.929371e-05	0.40432075	0.00037623756
1	45	1437	526	14.0	16.0	171.0	90.0	0.9844646	0.0051389188	0.010270063	0.00012638122
1	46	946	371	11.0	14.0	109.5	0.0	0.567812	0.008955371	0.42218938	0.0010432526
1	47	802	370	12.042	26.077	213.0	4.764	0.7930423	0.011479148	0.19461755	0.00086095213
1	48	2634	252	15.297	27.459	326.0	11.31	0.72507995	0.13165995	0.14195706	0.001303037
1	49	1420	163	19.66	20.652	248.0	82.875	0.47397083	0.005983264	0.51916075	0.0008851778
1	50	431	121	38.461	59.718	1806.5	25.463	0.5492022	0.3872185	0.042438135	0.021141144
1	51	1200	63	12.0	17.0	158.0	90.0	0.6826762	0.014114779	0.3023559	0.00085324264
2	30	4404	1636	30.0	34.0	824.5	90.0	0.9995739	0.00034200095	4.5646833e-05	3.8473696e-05
2	33	4257	1492	27.0	29.0	637.5	90.0	0.9994017	0.00053577917	4.3395532e-05	1.9169653e-05
2	19	3347	2097	9.014	21.03	131.0	18.435	0.9723789	0.008656983	0.018936262	2.7885435e-05
2	21	1757	1884	24.042	25.456	477.0	45.0	0.9989761	0.0009912393	8.969288e-06	2.3749992e-05
2	4	3464	2826	25.456	25.456	500.5	45.0	0.9992773	0.0006749458	2.3777824e-05	2.3920065e-05
2	32	2699	1520	25.456	25.456	537.0	45.0	0.99984777	0.00013587816	4.1621875e-06	1.2107939e-05
2	5	3933	2802	23.345	24.331	446.5	9.462	0.99341714	0.006303388	0.00020168071	7.776834e-05
2	6	3591	2789	23.0	24.0	427.5	90.0	0.9993224	0.00060257106	4.4734632e-05	3.01858e-05
2	8	3014	2707	28.0	30.0	652.0	90.0	0.9973884	0.0024788207	1.446755e-05	0.00011827528
2	11	3644	2664	23.0	23.0	443.5	90.0	0.99804676	0.001913086	8.459853e-06	3.1677697e-05
2	15	4339	2185	18.0	21.0	280.5	90.0	0.76342165	0.040677793	0.1946211	0.0012794341
2	17	1564	2158	15.0	17.0	184.0	90.0	0.99228317	0.00039548156	0.0071745524	0.00014680174
2	26	3842	1705	25.0	25.0	510.5	90.0	0.9998148	0.00010246341	4.7389058e-05	3.5303787e-05
2	29	2691	1637	24.0	27.0	499.0	90.0	0.9992176	0.0007341197	1.6554768e-05	3.1618583e-05
2	31	4655	1590	33.0	37.0	976.0	90.0	0.99974424	0.00020754927	3.2460404e-05	1.5783078e-05
2	34	108	1400	19.0	24.0	355.0	90.0	0.8494844	0.14936435	0.00045807083	0.00069329917
2	37	270	1243	12.0	12.0	117.0	90.0	0.9550587	0.0015298508	0.04324352	0.00016791544
2	40	113	908	21.0	22.0	370.0	90.0	0.5718252	0.42699552	0.00091853837	0.0002607975
2	1	3047	2992	13.647	68.915	444.0	28.61	0.004075036	0.48766583	0.47761023	0.030648932
2	48	2634	251	15.403	27.171	330.5	12.995	0.7941505	0.1708497	0.034292456	0.0007074349
2	50	431	122	38.03	59.71	1787.5	27.759	0.13544959	0.7217172	0.08376624	0.05906707
2	9	3159	2704	26.87	28.284	617.0	45.0	0.9993305	0.0005911383	3.4034765e-05	4.4330685e-05
2	42	125	689	29.698	31.828	732.5	45.0	0.85724765	0.14162238	0.0003284618	0.0008015093
2	35	4259	1359	25.0	27.0	547.5	90.0	0.9993825	0.00056446047	2.9162064e-05	2.3856468e-05
2	36	459	1292	26.0	30.0	601.0	90.0	0.952878	0.0037910962	0.043277796	5.3095002e-05
