Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
3	4	513	2953	11.314	12.728	110.0	45.0	0.95904243	0.0011373188	0.039540265	0.00028000327
3	6	4472	2915	14.431	57.239	608.5	14.036	0.6403089	0.11596712	0.22947882	0.014245107
3	67	2820	646	33.422	39.205	1008.5	51.34	0.9994949	0.00024103302	7.4347186e-06	0.00025667303
3	81	3749	53	24.413	48.26	728.0	55.784	0.9059738	0.0010456289	0.09231701	0.00066361134
3	14	3082	2626	21.0	22.0	368.5	90.0	0.99992836	6.333651e-05	2.3848543e-07	8.07445e-06
3	21	4218	2431	15.0	17.0	195.0	90.0	0.9988412	0.0010034987	9.9193705e-05	5.6070858e-05
3	22	1042	2425	9.0	15.0	102.0	90.0	0.9539805	0.00067463215	0.045242798	0.000102053105
3	39	312	1773	10.0	14.0	104.0	90.0	0.9526718	0.0005237072	0.04673514	6.928792e-05
3	56	4523	1337	33.242	82.28	1590.0	73.664	0.06350782	0.03682654	0.35106197	0.5486037
3	46	1708	1658	19.026	50.04	783.5	87.709	0.18837938	0.6431151	0.00015051506	0.16835499
3	36	1201	1864	9.708	15.403	117.0	14.036	0.95988566	0.0018640682	0.037990868	0.00025933847
3	72	3428	387	24.418	65.485	910.0	47.816	0.9918658	0.0015261326	0.0006863145	0.005921738
3	52	2267	1546	23.754	95.269	652.0	59.394	0.0058035026	0.0009510244	0.617709	0.3755365
3	54	4255	1381	22.809	33.32	550.0	63.435	0.9131643	0.08283757	0.0002679642	0.00373009
3	30	170	2008	27.409	59.785	1272.0	75.964	0.11045116	0.8749013	0.0004845421	0.01416297
3	74	2176	271	28.0	30.0	663.0	90.0	0.9540186	0.044110563	0.00031146096	0.0015593416
3	18	2353	2489	15.232	75.769	332.5	67.011	0.0051524835	0.0012454393	0.816961	0.17664103
3	65	2047	772	9.657	44.847	284.0	67.38	0.65824616	0.008016556	0.33318993	0.0005473071
3	19	4884	2472	20.0	27.0	413.0	90.0	0.9977112	0.0011477534	0.0008635112	0.0002776009
