Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
1	0	283	2985	12.728	14.866	140.5	45.0	0.9962908	0.0012661446	0.00035251174	0.0020906006
1	1	3290	2996	12.042	55.317	468.0	49.236	0.11421295	0.04241444	0.84041893	0.002953633
1	2	749	2977	14.142	16.279	164.5	45.0	0.41597217	0.0027011172	0.58079827	0.00052840816
1	3	2102	2972	23.0	23.0	416.0	90.0	0.9948738	0.0046639447	9.12574e-05	0.00037100966
1	4	2542	2962	16.263	16.263	212.0	45.0	0.9966608	0.002863945	0.00013905669	0.00033628385
1	5	4622	2938	33.015	105.019	2287.0	89.182	0.968123	0.011698112	0.011247015	0.008931828
1	6	5145	2895	63.702	114.63	4306.5	46.941	0.16677517	0.002469723	0.82954633	0.001208801
1	7	2630	2864	28.0	28.0	624.5	90.0	0.9996573	0.0002728019	1.4463558e-05	5.5466855e-05
1	8	640	2861	24.703	34.004	606.0	36.254	0.55174273	0.010246807	0.43598747	0.002023014
1	9	4230	2829	11.662	17.493	131.5	30.964	0.58407843	0.023540728	0.39119446	0.0011863795
1	10	3212	2817	25.456	26.87	547.0	45.0	0.9965256	0.0019040002	0.0004133557	0.0011569803
1	11	111	2813	21.0	23.0	379.0	90.0	0.6624567	0.017011574	0.31873676	0.0017949785
1	12	3457	2741	26.173	26.87	555.5	45.0	0.99578947	0.0037941516	0.00019611014	0.00022025382
1	13	2852	2754	31.579	54.169	1156.5	23.962	0.95849663	0.02129779	0.0007403393	0.01946525
1	14	3123	2720	28.399	31.977	709.0	63.435	0.9995647	0.00026184984	5.3395946e-05	0.00012008178
1	15	3536	2704	24.749	24.749	489.0	45.0	0.9972899	0.0025864718	7.519959e-05	4.8409547e-05
1	16	4885	2690	19.144	34.007	458.0	41.186	0.20584205	0.00083100173	0.79284346	0.0004835193
1	17	2766	2667	25.0	25.0	495.5	90.0	0.991372	0.0059236884	4.4052063e-05	0.0026602913
1	18	1868	2652	12.042	18.385	167.0	45.0	0.4822635	0.02164883	0.49456018	0.0015274847
1	19	104	2623	17.0	17.0	241.5	90.0	0.76969326	0.0020057347	0.22785258	0.00044843665
1	20	3299	2566	29.0	30.0	700.0	90.0	0.999772	0.00018863655	2.8493334e-05	1.0814932e-05
1	21	2733	2550	21.0	22.0	379.5	90.0	0.97900987	0.019935573	0.00047172073	0.0005827582
1	22	2061	2556	33.234	34.648	890.0	45.0	0.9990103	0.0008334054	2.2774975e-05	0.00013350093
1	23	720	2531	19.416	43.738	594.0	10.784	0.49425924	0.0022945825	0.5029778	0.00046834396
1	24	2610	2501	24.0	25.0	477.0	90.0	0.99320847	0.005942568	0.00012807065	0.0007208101
1	25	4840	2488	24.042	46.669	797.0	45.0	0.8980489	0.004875636	0.095755085	0.0013203869
1	26	3938	2463	28.901	29.602	680.0	53.13	0.9974917	0.0019920308	3.815476e-05	0.0004780714
1	27	4478	2454	21.0	25.0	431.0	90.0	0.99305326	0.004263507	0.0020881328	0.00059509877
1	28	4301	2396	19.0	22.0	328.5	90.0	0.96922684	0.021836229	0.004007136	0.004929766
1	29	1026	2384	25.0	26.0	494.0	90.0	0.48464948	0.03241878	0.48144713	0.0014845562
1	30	2805	2374	26.87	28.284	603.5	45.0	0.99905175	0.0007390949	4.388859e-05	0.00016519651
1	31	3407	2338	24.759	25.456	497.5	45.0	0.99817824	0.0015174578	0.00011095687	0.00019337496
1	32	3624	2329	14.0	15.0	171.0	90.0	0.9995751	0.00039324173	2.509242e-05	6.5187746e-06
