Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	3327	2926	29.411	71.028	1690.0	35.096	0.8309706	1.0983213e-08	2.8170422e-07	8.071905e-05	1.4940659e-06	0.16894689
21	1	5023	2419	16.553	62.61	701.0	26.565	1.304662e-05	2.1562016e-07	2.8864479e-05	2.199052e-05	0.99120516	0.008730682
21	2	2354	2393	10.77	80.112	574.5	66.038	9.617418e-08	4.9539693e-07	2.6498589e-07	4.167994e-05	0.99991953	3.787366e-05
21	3	271	2101	14.009	87.711	893.0	53.973	1.8734762e-06	3.7799555e-08	5.6286165e-08	0.014708514	0.0017872261	0.9835023
21	4	4268	2071	16.447	30.992	387.5	18.435	0.0286265	0.00088542124	0.47667354	0.38135487	0.10507033	0.0073893163
21	5	1655	2002	15.133	36.346	421.0	81.87	0.00021744454	7.2541814e-05	0.41062185	0.5112382	0.07696064	0.00088933035
21	6	1139	1834	9.708	42.851	297.0	55.84	6.9794446e-06	1.4558625e-05	5.4482574e-05	0.0047224886	0.9922692	0.0029323702
21	7	3240	1678	13.601	33.838	352.0	18.435	0.00020673517	3.4645524e-05	0.6414321	0.33754405	0.020752808	2.9651073e-05
21	8	2781	1637	18.173	22.699	302.0	8.13	0.00023002336	0.05650114	0.91534424	0.0026104727	0.02495732	0.0003568299
21	9	2503	1481	12.5	87.842	702.0	15.819	7.5224904e-08	2.0278848e-07	1.05036754e-07	3.255804e-05	0.99939644	0.0005706501
21	10	2310	1454	10.966	71.213	578.0	41.424	7.916007e-05	5.0602812e-05	2.564932e-05	0.04904462	0.8841361	0.0666639
21	11	1231	1429	11.011	95.584	764.0	39.289	9.051818e-05	8.9811186e-07	5.3160795e-07	0.003043955	0.10396674	0.89289737
21	12	3042	1416	15.532	58.106	692.0	33.69	9.327172e-06	9.1412164e-07	0.00032287344	0.9809425	0.0020578867	0.016666496
21	13	600	1449	63.869	166.542	3661.5	80.91	7.580766e-10	1.413419e-12	1.3559392e-12	6.7016444e-08	8.3122815e-09	0.9999999
21	14	2582	1387	18.0	63.0	870.5	90.0	0.00013608857	4.774607e-07	0.00015054124	0.92302907	0.0007659342	0.07591794
21	15	2391	1329	16.808	51.347	673.0	68.199	0.010247164	0.000119755736	0.024211952	0.65708345	0.01004408	0.29829356
21	16	3969	1287	18.385	25.456	342.5	45.0	0.00019177428	0.022465097	0.9345941	0.025241092	0.0120890625	0.0054189465
21	17	549	1209	26.277	30.733	630.0	21.801	0.0933201	0.00044861276	0.8817865	0.0017491846	0.022119481	0.00057613483
21	18	3214	1187	29.069	95.708	2043.0	26.175	8.971543e-06	6.8414285e-10	3.869505e-10	8.770401e-07	2.730461e-07	0.99998987
21	19	875	1124	24.042	34.205	622.0	15.945	0.88048023	1.5448244e-05	0.1172367	0.0015428207	0.00020355922	0.00052135467
21	20	5374	963	13.0	82.0	825.0	90.0	3.9863792e-08	2.4808992e-08	1.7379689e-07	4.368162e-05	0.97775453	0.022201473
21	21	2909	895	20.616	82.462	1306.0	23.199	0.0009566225	3.6305307e-06	4.3481345e-05	0.0046094363	0.004864878	0.9895219
21	22	3992	825	12.0	20.0	157.0	90.0	3.2530283e-05	0.38581264	0.5909622	0.00023135536	0.022875706	8.557888e-05
21	23	2359	797	12.855	14.431	113.0	14.036	4.164851e-05	0.95702505	0.04244811	6.8628183e-06	0.00046412204	1.4244495e-05
21	24	3692	808	12.042	88.142	822.0	2.726	1.1393519e-08	3.41795e-08	3.973484e-08	2.8987455e-05	0.99968445	0.00028649237
21	25	1689	769	35.118	60.384	1649.5	27.474	0.9588069	3.607144e-07	6.3514716e-07	7.908255e-06	7.906245e-07	0.041183397
21	26	4643	692	18.0	27.0	371.5	90.0	0.06485949	0.019297395	0.8987543	0.007524434	0.008037284	0.0015270978
21	27	621	668	37.577	66.641	1995.5	25.56	0.821859	2.176946e-08	1.0968809e-06	0.013756173	1.5524511e-06	0.16438214
21	28	3770	554	14.318	49.031	557.0	78.69	0.00010844807	1.8389348e-05	0.012905742	0.2759189	0.7094924	0.0015560824
21	29	1416	413	19.799	19.799	316.0	45.0	0.00043952774	0.015515615	0.9798029	0.00050408277	0.0036238106	0.00011411376
21	30	927	398	19.698	24.166	324.0	66.038	0.00032660694	0.013974116	0.9719906	5.8055037e-05	0.013616186	3.4518653e-05
21	31	4072	346	9.0	65.0	478.0	90.0	6.2710503e-09	3.5144543e-09	1.4683172e-07	5.5196224e-06	0.9999232	7.098663e-05
21	32	5358	314	14.807	27.554	266.0	78.69	4.6369674e-05	0.0037015502	0.42797202	2.8466711e-05	0.5679506	0.00030100794
21	33	4987	258	22.0	22.0	367.5	90.0	0.00016977171	0.016044302	0.97868973	4.913376e-05	0.004818651	0.00022846914
21	34	1881	227	11.662	61.4	519.0	30.466	1.7119046e-07	6.643735e-07	3.2208743e-06	0.00075062644	0.9992403	5.0026324e-06
21	35	2070	95	24.749	70.004	1331.5	45.0	0.001993979	1.8189291e-06	5.4686032e-05	0.03456328	0.0027555674	0.96063066
21	36	2274	70	22.411	35.302	588.0	52.125	0.016409528	7.94381e-05	0.9722755	0.0077974135	0.00317259	0.00026557132
21	37	4871	79	9.708	67.604	422.5	36.027	1.5250214e-06	3.7541986e-06	3.5293845e-06	0.00017619423	0.9996301	0.0001849859
22	22	3993	826	12.0	17.0	135.5	90.0	3.6701043e-05	0.8010842	0.19160803	0.00011066142	0.0070843915	7.5929944e-05
22	23	2359	794	13.0	13.0	106.0	90.0	8.194208e-07	0.13177603	0.8415091	1.0762827e-06	0.026711153	1.8365929e-06
22	29	1416	414	18.0	22.0	298.5	90.0	0.00028441942	0.014460873	0.844309	0.0015325121	0.13917328	0.00023996035
22	6	1141	1832	9.605	37.964	272.5	50.194	1.6811198e-05	7.594416e-06	4.9009697e-05	0.0026209333	0.99222744	0.0050782757
22	4	4263	2073	17.889	32.202	402.5	26.565	0.005574462	0.0010542214	0.15910843	0.74325985	0.08426407	0.0067390553
22	28	3775	551	15.133	46.53	519.5	80.538	1.9593748e-05	1.5366311e-06	0.0065943506	0.8437175	0.1492998	0.0003672348
22	37	4875	73	9.301	67.709	438.0	37.569	3.644166e-07	5.420771e-06	4.37258e-06	9.156113e-05	0.99987996	1.8349601e-05
22	1	5029	2424	15.443	63.329	682.0	28.61	2.7614228e-06	5.4689885e-08	1.3625703e-06	6.8387403e-06	0.9671346	0.032854427
22	33	4990	253	18.31	26.215	318.5	55.008	0.0040644286	0.0015475762	0.7651416	4.8762304e-06	0.22878817	0.00045336745
22	11	1239	1433	11.402	95.441	760.5	35.154	1.1273576e-05	9.100191e-07	1.586633e-07	0.000728074	0.90701705	0.092242494
22	34	1876	235	10.296	61.774	485.0	29.358	2.3393735e-08	6.160397e-08	8.141081e-08	7.2613034e-06	0.99998415	8.4465555e-06
22	8	2787	1644	17.5	25.402	319.0	53.13	0.0010347096	0.14704098	0.7547071	0.0051428676	0.091542035	0.0005322664
22	31	4082	347	9.0	63.0	463.5	-0.0	4.8730296e-08	1.7823604e-08	4.575305e-06	9.666865e-06	0.99996066	2.5025061e-05
22	9	2505	1471	11.402	85.866	679.0	14.826	2.6489087e-07	4.948483e-07	3.9958366e-07	9.103142e-06	0.99923706	0.0007526961
22	32	5349	320	15.133	26.306	299.5	8.13	0.00052273355	0.00013050766	0.86903524	0.00045096176	0.12965317	0.00020736072
22	26	4642	681	18.0	27.0	360.0	90.0	0.041057378	0.017852303	0.6532586	0.14243071	0.13193567	0.013465335
22	10	2319	1460	11.402	73.6	564.5	36.87	4.672176e-06	8.0681175e-06	4.058212e-06	0.0012402642	0.98974574	0.008997267
22	20	5375	974	14.036	84.095	861.5	87.274	8.172098e-09	1.7903375e-08	4.742911e-08	1.5087043e-06	0.9983108	0.0016876291
22	2	2350	2383	10.308	75.44	551.0	66.571	1.2682146e-07	9.55659e-07	4.751047e-07	0.00013869119	0.9998264	3.3414057e-05
22	16	3958	1287	17.889	29.069	385.5	63.435	0.0055849846	0.00084162026	0.6000437	0.37058884	0.02077507	0.002165775
22	3	277	2111	13.601	89.202	891.5	52.958	3.5859616e-06	4.450966e-07	1.6462295e-07	0.008199566	0.049121168	0.94267505
22	19	879	1113	22.743	32.33	582.0	32.005	0.99761164	5.2721125e-06	0.001779447	0.00024919686	2.5465175e-05	0.0003289656
22	24	3692	796	12.0	90.0	794.5	90.0	2.186699e-09	4.173385e-08	6.4387876e-08	1.9673023e-05	0.99992704	5.321071e-05
22	36	2280	82	21.645	34.677	569.5	84.289	0.51772106	0.00068502006	0.4665866	0.004561671	0.0039184857	0.0065271575
22	18	3219	1174	31.484	94.161	2027.5	20.854	6.1244746e-06	1.3134868e-09	9.50981e-10	3.052698e-06	3.5671226e-07	0.99999046
22	21	2923	897	19.313	79.12	1267.0	20.925	0.0076423297	9.786015e-07	9.599451e-06	0.0011497051	0.6066265	0.38457084
22	15	2399	1341	17.241	53.275	699.5	61.39	0.004624128	9.945031e-05	0.0066577955	0.39242393	0.029515838	0.56667894
22	14	2584	1402	18.173	64.002	886.0	82.875	0.0075213155	8.215769e-06	0.0041753934	0.8778202	0.0070908954	0.10338388
22	13	597	1433	67.469	168.467	3727.0	78.366	1.3516837e-08	2.6378668e-11	2.4153528e-11	1.4238236e-07	1.7228167e-07	0.99999976
22	5	1672	1999	14.534	36.17	403.5	84.289	0.00012532233	3.1682972e-05	0.029626986	0.42237338	0.52496886	0.022873718
22	35	2083	108	24.083	70.093	1311.5	48.366	0.0068306495	2.4842075e-06	4.1393865e-05	0.020860063	0.0020252175	0.9702401
22	7	3244	1660	13.73	34.125	352.0	11.31	0.0013177965	4.6579797e-05	0.15377878	0.8015729	0.041494057	0.0017899859
22	12	3054	1399	15.811	57.428	665.0	34.992	2.6818983e-05	2.9900038e-06	0.0005448784	0.8924874	0.0073357914	0.0996022
22	30	936	377	18.439	23.77	318.0	14.036	0.00040955513	0.03863559	0.8778172	6.234672e-05	0.082880184	0.00019509223
22	17	561	1185	24.622	34.238	631.5	29.055	0.013430988	8.911915e-05	0.98262745	0.00021484999	0.0033843548	0.00025322568
22	27	618	703	34.0	57.706	1591.5	61.699	0.99914145	1.914063e-08	2.0145797e-05	0.00022340308	5.0454076e-07	0.00061443786
22	25	1667	804	32.004	80.568	2137.5	28.856	0.64124066	2.134124e-06	1.6357413e-05	0.0032386552	7.723678e-05	0.35542494
22	0	3281	2905	27.659	69.857	1642.5	12.724	0.9984102	3.9835544e-09	1.8195617e-07	5.503117e-07	1.1128334e-06	0.0015878433
22	38	962	1506	17.0	21.0	277.0	90.0	0.004949444	0.0014485177	0.94639075	0.037187073	0.009320146	0.00070399203
22	39	906	1426	16.971	32.527	435.5	45.0	0.122647524	8.637924e-05	0.7328647	0.025213854	0.11706352	0.0021239386
23	22	3994	827	10.308	16.978	109.5	14.036	2.3502529e-05	0.6350624	0.2771739	0.0007891164	0.08691951	3.1576685e-05
23	29	1415	417	18.0	21.0	282.5	90.0	0.0010443599	0.0201889	0.6130872	0.0008346107	0.3635675	0.0012774153
23	6	1142	1830	9.899	34.655	247.0	43.452	0.00022829942	6.14901e-05	0.0009427025	0.46866155	0.4936107	0.036495302
23	28	3779	547	14.866	45.88	514.5	69.444	1.5968211e-05	5.948609e-07	0.0024038178	0.9900003	0.0054666046	0.002112645
23	37	4879	68	9.301	66.502	420.0	36.87	3.648546e-07	2.8987515e-06	1.555384e-06	5.9553073e-05	0.99989104	4.4570617e-05
23	32	5349	327	17.241	25.5	319.5	60.945	0.0017800595	0.008036291	0.95080626	0.0010654198	0.03786281	0.0004491027
23	8	2793	1648	17.72	24.042	305.5	16.699	0.00035885168	0.11296771	0.53689003	0.009462696	0.3389841	0.001336597
23	1	5034	2429	15.692	60.285	747.5	30.256	5.2140527e-05	4.1451403e-07	0.00010809704	0.00020378032	0.9978769	0.0017587028
23	36	2279	88	23.0	31.0	547.0	90.0	0.5362878	0.008188485	0.3851054	0.0076412256	0.015403973	0.0473732
23	38	972	1500	16.971	21.932	273.5	45.0	0.0017442423	0.0077485773	0.7945147	0.07854349	0.116698794	0.0007501241
23	11	1248	1437	11.236	94.928	736.5	31.701	5.3234675e-05	1.289033e-06	3.0336193e-07	0.0018747221	0.23514935	0.7629211
23	9	2508	1461	11.402	88.769	725.0	14.826	5.4194975e-06	7.987522e-06	3.9965057e-06	0.00014791192	0.9962057	0.0036289645
23	4	4253	2079	16.971	32.527	412.0	45.0	0.0005201264	7.18299e-06	0.8362861	0.15990998	0.0029809813	0.00029558543
23	34	1871	244	10.977	62.853	497.0	27.759	5.099048e-07	8.4569734e-07	1.6004087e-06	0.00011315431	0.999519	0.0003649454
23	10	2328	1465	10.817	74.33	575.5	33.69	1.1974357e-05	6.8311106e-06	6.7895694e-06	0.000752593	0.98672277	0.01249901
23	2	2346	2372	10.308	77.274	587.5	66.801	1.494204e-07	2.5987595e-06	1.675426e-06	2.8377599e-05	0.9999572	1.006807e-05
23	31	4091	348	0.0	64.031	467.0	1.591	1.737037e-06	6.4745954e-08	5.348308e-06	0.00085127656	0.991356	0.007785462
23	3	284	2120	12.806	90.427	918.5	52.001	5.1108955e-06	8.4433026e-08	2.5923134e-07	0.0045818295	0.0029198749	0.99249285
23	18	3222	1164	30.842	92.197	2109.0	17.038	7.078735e-06	6.652398e-10	6.911136e-10	6.863871e-06	1.1462602e-07	0.99998593
