Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	1176	2980	12.806	30.61	305.0	37.875	5.082504e-05	0.00028236	0.4515686	0.033562224	0.51441616	0.00011990215
21	1	529	2890	21.03	148.766	2462.0	28.072	3.0970165e-07	4.096032e-10	2.4846934e-12	5.517055e-07	1.5200193e-08	0.99999917
21	2	5195	2821	20.0	32.0	481.0	90.0	0.00088966213	4.357503e-05	0.9942287	0.001541091	0.0032819358	1.5049551e-05
21	3	2681	2725	11.853	35.107	317.0	26.565	0.00029150446	0.0002320776	0.077733584	0.56360936	0.35538128	0.0027522861
21	4	5388	2638	19.313	51.264	707.0	20.556	0.00011334415	6.096475e-06	0.018077055	0.97379464	0.0062909788	0.0017178843
21	5	3990	2639	31.241	160.431	2809.0	50.145	2.7938942e-09	2.332513e-12	1.0707857e-17	4.1026953e-11	1.7790772e-09	1.0
21	6	1742	2329	9.179	66.68	423.0	28.74	2.7470282e-08	5.701578e-07	2.949866e-07	1.3658923e-05	0.99998	5.430896e-06
21	7	227	2280	16.378	36.28	340.0	29.982	0.0003758127	0.00092325814	0.00010583102	1.6817892e-05	0.9982673	0.00031097606
21	8	4795	2268	12.0	102.0	885.0	90.0	1.7408519e-07	6.738586e-07	3.8700705e-08	0.00016328723	0.99230266	0.0075331177
21	9	5154	2208	15.524	51.662	519.5	14.036	1.4463147e-06	2.2055612e-05	2.5690018e-05	0.00059002807	0.99927205	8.869555e-05
21	10	42	2175	15.977	33.365	264.0	19.983	7.941242e-05	0.083771974	0.55842775	6.3819105e-05	0.35740158	0.00025545747
21	11	860	2044	36.266	61.881	1715.5	15.945	0.97463655	9.666212e-07	3.1299665e-09	2.3313005e-06	1.2552991e-07	0.025360135
21	12	2467	1835	28.745	66.221	1523.0	12.804	0.9877872	2.4843575e-06	5.803326e-08	8.008133e-06	7.73598e-06	0.0121945245
21	13	374	1783	18.722	25.933	357.0	33.69	0.00012962909	4.6271307e-05	0.9983619	4.243252e-05	0.0014167224	3.0628107e-06
21	14	2229	1757	10.44	16.492	136.5	75.964	1.0118997e-05	0.41912016	0.46167016	0.003419619	0.11577425	5.6792755e-06
21	15	4691	1760	10.548	62.7	468.0	29.578	3.4811956e-09	2.3260885e-07	6.7947514e-07	1.9089575e-05	0.9999782	1.793025e-06
21	16	1315	1706	14.08	29.262	316.0	16.699	0.0022732385	0.0028127558	0.8279529	0.09305862	0.072698176	0.0012042669
21	17	1459	1619	10.44	86.122	681.5	77.471	3.536362e-05	0.00014883389	4.915255e-06	0.0005483212	0.97768265	0.021579938
21	18	3572	1512	15.652	27.731	336.5	26.565	6.435382e-05	1.631197e-06	0.9935201	0.0013343168	0.0050763395	3.3152533e-06
21	19	483	1372	17.0	37.0	458.0	90.0	0.0009000974	0.018083768	0.02002312	0.80992395	0.014754123	0.13631487
21	20	1952	1341	29.602	62.316	1453.0	38.418	0.9999956	1.071202e-09	1.2730592e-10	9.195033e-08	9.731219e-10	4.233147e-06
21	21	1780	1192	16.651	28.745	360.5	48.814	0.0007875307	0.00031542755	0.98601496	0.0014993021	0.011378309	4.4158646e-06
21	22	5359	1174	13.038	60.208	593.5	57.804	2.0714553e-05	4.2419437e-05	0.00012647522	0.0048008882	0.9908408	0.0041686962
21	23	3740	1125	30.992	66.682	1678.5	10.713	0.9994431	2.5087647e-07	3.2032906e-06	0.0002042127	1.0987291e-06	0.00034812136
21	24	3733	1000	10.966	24.459	188.0	49.399	2.0359582e-08	0.00016869162	0.99705434	4.5791963e-05	0.0027310026	1.51457e-07
21	25	1561	965	16.971	31.113	391.5	45.0	0.003037412	0.0007994101	0.79539794	0.17610666	0.023365762	0.0012928552
21	26	2998	953	17.0	37.0	475.5	90.0	0.00031792175	7.991351e-05	0.98372674	0.0052188337	0.010299128	0.00035748788
21	27	2294	855	9.487	65.146	441.5	72.35	1.5872335e-08	3.2742952e-07	3.0936582e-07	0.00034054578	0.9995714	8.7520544e-05
21	28	4200	814	31.089	64.626	1674.5	27.408	0.9922609	8.1171373e-07	9.122292e-08	0.0065697366	1.1298531e-06	0.001167261
21	29	1548	762	18.0	26.0	373.0	90.0	0.004241022	0.0012454909	0.9837608	0.0016022202	0.0073890956	0.0017613308
21	30	1959	736	9.552	22.051	119.5	3.814	6.263183e-07	0.035714615	0.61724186	8.831855e-05	0.34695378	7.8837934e-07
21	31	1166	750	21.587	70.093	1139.5	14.036	8.5288295e-05	1.4253757e-05	2.4059569e-08	1.4660031e-06	0.99703765	0.0028613156
21	32	4628	684	30.647	71.002	1847.0	33.69	0.998007	5.9653324e-08	4.6799595e-11	7.463332e-06	8.6731866e-08	0.0019853804
21	33	1787	633	14.0	20.0	220.5	90.0	0.00070695026	0.11242381	0.6630517	0.0076947436	0.21433999	0.0017827406
21	34	2868	472	16.263	30.406	384.5	45.0	0.004388724	0.00060091005	0.44822183	0.19266105	0.35366616	0.00046139283
21	35	3408	466	19.0	24.0	363.0	90.0	0.9821799	0.0014928555	0.0016272647	0.01043075	0.0010774822	0.003191826
21	36	1305	306	31.113	57.983	1458.5	45.0	0.99307585	1.0170917e-07	1.870231e-09	2.6847882e-05	4.531442e-07	0.006896679
21	37	2571	261	11.424	92.046	760.5	23.305	4.3448667e-06	7.715211e-06	2.557358e-07	0.000639888	0.36840662	0.6309412
21	38	4195	189	31.757	64.207	1704.0	33.69	0.99641895	6.4715737e-06	9.834497e-06	0.0017253261	8.838148e-06	0.0018305585
21	39	3353	84	15.556	32.527	356.5	45.0	0.0018096016	6.377262e-05	0.6465981	0.28622454	0.06375409	0.0015499311
21	40	568	81	17.889	37.577	493.5	64.799	0.0034392867	0.0022461212	0.103894524	0.0012742546	0.8881804	0.00096537435
22	19	482	1372	16.0	37.0	438.5	90.0	0.00040158827	0.011490176	0.01633891	0.06938969	0.0027744626	0.8996052
22	40	567	82	16.643	38.275	416.0	56.31	0.0035557405	0.038007982	0.008129094	0.00018723421	0.9112432	0.038876835
22	14	2228	1755	11.0	18.0	134.0	90.0	9.231955e-06	0.8372641	0.15131272	0.000358993	0.011053029	1.8647521e-06
22	33	1786	630	14.0	20.0	222.0	90.0	0.004845923	0.21394582	0.57274157	0.034515724	0.16745996	0.006490959
22	24	3734	1001	11.402	28.425	204.5	38.66	9.559242e-06	0.11539493	0.6556305	8.370109e-05	0.22886425	1.7028928e-05
22	10	47	2177	14.577	32.932	223.5	30.256	0.020978592	0.63899124	0.092140086	0.000119868	0.19376235	0.0540078
22	22	5364	1177	13.2	60.127	573.5	51.34	1.4379563e-06	1.0903581e-05	4.899719e-06	0.00024552474	0.99927443	0.00046284392
22	0	1173	2983	12.42	34.514	335.0	38.66	0.00012913141	0.00019904439	0.13577834	0.23871584	0.6237031	0.0014745125
22	16	1317	1699	14.705	28.935	307.5	18.435	0.0015286822	0.0013001539	0.13285036	0.60423034	0.25188643	0.008204001
22	9	5151	2215	16.125	47.518	502.0	8.973	1.4631386e-05	0.0005118045	0.00024533088	0.00014363867	0.9961163	0.0029683143
22	6	1746	2321	8.944	67.082	431.0	26.565	1.0449527e-08	2.2033731e-07	9.295725e-08	1.0176919e-05	0.9999864	3.1369652e-06
22	27	2302	851	9.487	63.569	441.0	70.769	3.8735347e-08	1.1515534e-06	1.7988974e-06	8.902294e-05	0.9998567	5.1272295e-05
22	7	221	2287	15.556	35.355	266.0	45.0	0.0006648242	0.026818234	3.4704608e-05	1.5650905e-05	0.7946284	0.17783824
