Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	718	2866	12.971	84.358	766.5	28.856	5.9021793e-05	0.002031399	1.7802549e-06	0.010531942	0.5916449	0.3957309
21	1	2390	2788	15.24	26.575	321.5	48.366	0.015991123	0.0088219205	0.32814896	0.63345	0.012830683	0.0007574144
21	2	1717	2773	25.283	151.246	2352.5	65.194	2.3419081e-07	3.6894126e-05	3.826412e-08	2.118557e-08	1.7205821e-06	0.99996114
21	3	174	2627	11.673	102.339	849.0	9.324	4.478301e-06	2.9383018e-05	3.3751817e-07	0.00017420962	0.9997131	7.844106e-05
21	4	158	2362	17.464	69.376	956.0	74.745	6.8793415e-05	1.1556035e-05	7.0013226e-07	0.99974686	0.0001611863	1.0927478e-05
21	5	2991	2365	14.3	61.307	683.0	52.306	7.6106975e-05	6.051048e-05	2.5489082e-06	0.9757933	0.023855716	0.00021183531
21	6	3617	2336	9.708	23.436	142.0	78.69	3.1587697e-06	0.13908596	0.10275167	5.8810852e-05	0.7580882	1.22133315e-05
21	7	5111	2337	17.529	59.104	787.5	86.634	0.00039885202	3.9891343e-05	6.116501e-05	0.9947338	0.0047116526	5.4762375e-05
21	8	1510	2181	31.662	68.062	1757.0	74.291	0.9961308	2.2902188e-06	1.5195532e-07	0.0038547036	4.1229014e-06	8.042044e-06
21	9	3974	2047	14.009	51.587	514.5	56.31	9.2901464e-05	0.00027609462	6.0308575e-05	0.36143416	0.6379583	0.00017823331
21	10	3571	1931	14.56	33.242	359.5	74.055	0.0015146653	0.034383412	0.014179365	0.85070145	0.09901069	0.00021045626
21	11	3129	1946	29.125	62.835	1487.0	34.592	0.9307117	6.289833e-05	1.4964767e-06	0.068358175	0.00065551663	0.00021020447
21	12	4461	1929	20.304	62.867	939.0	39.289	4.649483e-06	2.2985569e-06	1.2713863e-06	0.9995963	0.00039024302	5.26548e-06
21	13	3238	1902	13.0	14.0	133.5	90.0	1.595571e-05	0.5052179	0.45474806	0.00013406393	0.03987956	4.441088e-06
21	14	2446	1850	14.0	26.0	298.0	90.0	0.000109313434	0.018750042	0.95296884	0.002797566	0.025352784	2.1494978e-05
21	15	1744	1817	16.919	27.042	335.0	56.31	0.0011273258	0.28663632	0.48978195	0.1606639	0.06134675	0.0004437567
21	16	1487	1831	10.548	79.833	629.0	30.964	5.9426525e-06	0.00060169765	2.1991107e-06	0.0006869447	0.9975413	0.0011619801
21	17	3443	1740	15.264	31.385	362.5	59.036	0.00016753876	6.604142e-06	1.2044191e-05	0.9987086	0.0011023366	3.0055078e-06
21	18	1950	1703	15.297	58.052	671.5	10.62	5.59392e-05	5.5895443e-06	2.1655682e-05	0.99910516	0.00080564583	6.0754414e-06
21	19	3696	1613	11.314	20.518	178.5	45.0	0.00016577935	0.2343123	0.46903628	0.008688124	0.28765145	0.00014607224
21	20	2812	1593	28.284	64.63	1503.0	81.87	0.89769614	0.001350404	1.5820535e-06	0.092783995	0.007161451	0.0010063614
21	21	119	1564	33.634	63.642	1811.0	10.62	0.99847704	6.471306e-06	5.996944e-08	0.0012426666	1.8275357e-05	0.00025542246
21	22	96	1447	21.8	58.9	980.0	36.87	0.00012233882	1.3243848e-06	3.5887526e-06	0.99979645	7.3952244e-05	2.2934942e-06
21	23	2323	1207	10.817	62.968	464.0	57.426	2.9432385e-06	0.00018892353	2.023551e-06	0.00050885405	0.999243	5.4230473e-05
21	24	3639	1171	17.357	69.909	932.0	39.806	8.981362e-06	5.559121e-06	4.900863e-07	0.99966276	0.00029185784	3.0345647e-05
21	25	1607	1009	18.601	168.217	2503.5	36.254	1.0424985e-09	1.1351045e-06	1.7663921e-09	7.350042e-11	4.5378854e-08	0.9999988
21	26	773	873	21.213	22.627	373.0	45.0	0.03802053	0.36984307	0.46342745	0.100686714	0.026381714	0.0016404424
21	27	5334	869	23.0	26.0	475.5	90.0	0.00044594184	0.7164212	0.1786535	0.022465384	0.08192183	9.218667e-05
21	28	1297	860	33.095	55.725	1448.5	85.236	0.9998672	3.92389e-07	1.493029e-08	0.0001239767	5.9016355e-07	7.918072e-06
