Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	3327	2926	29.411	71.028	1690.0	35.096	0.9927982	4.754409e-06	3.636162e-08	0.006437892	8.837872e-05	0.0006707458
21	1	5023	2419	16.553	62.61	701.0	26.565	1.2662738e-07	5.1766406e-06	1.18591466e-07	1.3520317e-05	0.999979	2.0055932e-06
21	2	2354	2393	10.77	80.112	574.5	66.038	1.8629714e-07	2.5849637e-05	5.4582344e-08	2.116448e-05	0.999944	8.8500055e-06
21	3	271	2101	14.009	87.711	893.0	53.973	2.210129e-05	0.0012400651	7.2796e-07	0.011180129	0.95773745	0.029819407
21	4	4268	2071	16.447	30.992	387.5	18.435	0.011139912	0.013834596	0.005202768	0.9523439	0.01658278	0.0008960266
21	5	1655	2002	15.133	36.346	421.0	81.87	0.00036179426	0.0010616271	0.23269701	0.26399982	0.5017118	0.00016793536
21	6	1139	1834	9.708	42.851	297.0	55.84	0.00011233798	0.0064275083	0.00021516452	0.0076760734	0.97805184	0.007517055
21	7	3240	1678	13.601	33.838	352.0	18.435	0.0008606934	0.00051262183	0.0010352462	0.91038835	0.08708802	0.00011510405
21	8	2781	1637	18.173	22.699	302.0	8.13	8.111825e-05	0.9596336	0.034954716	0.001267066	0.004041108	2.2408201e-05
21	9	2503	1481	12.5	87.842	702.0	15.819	5.744038e-07	1.4568746e-05	8.871855e-08	3.852171e-05	0.9997234	0.00022286885
21	10	2310	1454	10.966	71.213	578.0	41.424	0.00051429996	0.0024316467	2.1042824e-05	0.054123178	0.9119672	0.030942691
21	11	1231	1429	11.011	95.584	764.0	39.289	2.7117967e-05	0.0077961665	2.7550043e-06	0.00013149652	0.9359291	0.05611345
21	12	3042	1416	15.532	58.106	692.0	33.69	4.64179e-06	6.281863e-06	5.852127e-07	0.9990213	0.0009425761	2.4605373e-05
21	13	600	1449	63.869	166.542	3661.5	80.91	5.681651e-06	0.01633439	2.2371123e-07	0.00010428945	0.00038161522	0.9831738
21	14	2582	1387	18.0	63.0	870.5	90.0	0.00044256292	1.2773702e-05	1.0086512e-06	0.99680233	0.002233993	0.0005074091
21	15	2391	1329	16.808	51.347	673.0	68.199	0.0008286886	9.06595e-05	2.6126823e-05	0.9954426	0.0017666791	0.0018451965
21	16	3969	1287	18.385	25.456	342.5	45.0	0.00040883376	0.4846438	0.47478703	0.03430232	0.005194817	0.00066321075
21	17	549	1209	26.277	30.733	630.0	21.801	0.00039442614	0.032595117	0.9004029	0.010419024	0.055960204	0.00022830705
21	18	3214	1187	29.069	95.708	2043.0	26.175	2.0329115e-05	3.890903e-06	3.906004e-10	4.201632e-06	4.1764534e-07	0.99997115
21	19	875	1124	24.042	34.205	622.0	15.945	0.27958602	0.032172963	0.18084344	0.49581409	0.009591607	0.0019919043
