Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	3172	2916	13.601	27.803	257.5	36.87	9.436352e-06	0.0006668398	0.52781445	0.0025063902	0.46900105	1.824129e-06
21	1	1974	2778	10.308	66.327	500.0	49.686	2.3089115e-07	5.782122e-07	4.072965e-06	0.014196016	0.9855215	0.00027757973
21	2	3363	2611	14.577	37.769	395.0	7.125	2.2087914e-05	8.575026e-06	0.01443371	0.97303593	0.012479404	2.0271387e-05
21	3	610	2394	12.5	47.605	454.0	72.646	5.5502867e-05	0.00024411574	0.0013956161	0.003101934	0.9950021	0.00020073271
21	4	5040	2236	15.075	48.757	561.0	6.34	1.7261034e-05	6.011963e-05	0.0028231556	0.9283067	0.06381692	0.0049759825
21	5	3528	1908	16.971	29.698	379.5	45.0	8.906705e-05	8.084593e-06	0.9860762	0.0023776789	0.011445863	3.0933818e-06
21	6	1361	1864	30.017	62.032	1536.5	87.797	0.99987423	7.576454e-08	5.183987e-08	2.56195e-05	7.87505e-08	9.99795e-05
21	7	4794	1649	15.556	20.518	240.5	45.0	0.0004606692	0.029829552	0.87963164	0.0034131375	0.08648105	0.00018396041
21	8	2608	1663	18.028	51.264	681.0	69.146	0.055192366	0.0021704892	0.1279443	0.5148341	0.28351328	0.016345376
21	9	4888	1637	18.385	28.284	392.0	45.0	0.00040970673	5.4306265e-06	0.98871624	0.009051498	0.0018059299	1.1175465e-05
21	10	410	1461	31.293	72.672	1877.5	77.661	0.99920446	2.3548645e-07	5.2418905e-08	0.00039964227	2.1782509e-07	0.0003954301
21	11	1404	1327	25.11	119.157	2472.0	35.218	4.5374196e-05	1.9438403e-08	8.438712e-12	3.2250189e-06	5.1060164e-07	0.9999509
21	12	1427	1038	14.765	55.902	631.0	63.435	7.425047e-05	1.4865638e-05	0.0033570337	0.9560363	0.012171957	0.028345605
21	13	2814	1019	12.777	52.405	505.0	59.534	9.047059e-08	3.7053235e-07	0.00015860038	0.9422661	0.05753528	3.9507006e-05
21	14	3388	995	13.038	91.586	824.0	58.392	2.2729978e-06	8.319796e-07	2.8316332e-08	0.00082378957	0.01819265	0.98098046
