Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	718	2866	12.971	84.358	766.5	28.856	5.290981e-07	6.502526e-09	2.9272198e-09	0.00015865186	0.00027259818	0.99956816
21	1	2390	2788	15.24	26.575	321.5	48.366	0.0058452017	0.0006066547	0.90698314	0.021514349	0.06438774	0.00066295895
21	2	1717	2773	25.283	151.246	2352.5	65.194	3.090258e-10	1.7215998e-13	1.6792412e-13	3.4181516e-10	1.6243677e-08	1.0
21	3	174	2627	11.673	102.339	849.0	9.324	2.3965972e-06	3.43867e-07	7.4457887e-07	0.00068615715	0.9938875	0.005422897
21	4	158	2362	17.464	69.376	956.0	74.745	0.00014365649	4.1773617e-07	0.0002160265	0.85256803	0.0023205464	0.14475131
21	5	2991	2365	14.3	61.307	683.0	52.306	5.6962588e-05	3.397974e-05	0.0010042664	0.9124751	0.06318924	0.023240536
21	6	3617	2336	9.708	23.436	142.0	78.69	4.93581e-06	0.0040365346	0.62055147	1.3398018e-06	0.3753472	5.8493664e-05
21	7	5111	2337	17.529	59.104	787.5	86.634	0.00013431947	1.1352114e-06	0.00017911886	0.9696913	0.0064694034	0.023524832
21	8	1510	2181	31.662	68.062	1757.0	74.291	0.99819154	1.6519213e-09	4.7774e-07	2.1142123e-05	3.5780116e-07	0.0017864392
21	9	3974	2047	14.009	51.587	514.5	56.31	0.000282279	7.2226045e-05	0.009039602	0.7331616	0.251433	0.0060112337
21	10	3571	1931	14.56	33.242	359.5	74.055	7.9255566e-05	9.6898555e-05	0.57473606	0.35517955	0.06984752	6.0769613e-05
21	11	3129	1946	29.125	62.835	1487.0	34.592	0.9886568	3.1806317e-07	1.532368e-05	0.00065887853	3.139316e-05	0.010637291
21	12	4461	1929	20.304	62.867	939.0	39.289	0.00032495114	5.7778648e-06	0.0054592956	0.81000954	0.002944791	0.18125556
21	13	3238	1902	13.0	14.0	133.5	90.0	6.996488e-05	0.071162365	0.90209466	1.1983789e-05	0.026622694	3.829608e-05
21	14	2446	1850	14.0	26.0	298.0	90.0	0.004402086	0.0036620677	0.9504671	0.0009204646	0.04027568	0.00027256212
21	15	1744	1817	16.919	27.042	335.0	56.31	0.0017685257	0.00030844237	0.98109347	0.0037849003	0.013016808	2.7986769e-05
21	16	1487	1831	10.548	79.833	629.0	30.964	4.2432333e-05	4.9074908e-05	1.1285668e-05	0.01731476	0.7806764	0.20190603
21	17	3443	1740	15.264	31.385	362.5	59.036	0.0008118852	6.036521e-06	0.028833918	0.9444671	0.024670925	0.001210088
21	18	1950	1703	15.297	58.052	671.5	10.62	6.546703e-06	3.340226e-08	0.00068633497	0.9990079	0.00021417055	8.515574e-05
21	19	3696	1613	11.314	20.518	178.5	45.0	2.9243238e-05	0.0033133505	0.9415846	0.0011802088	0.053874943	1.7710283e-05
21	20	2812	1593	28.284	64.63	1503.0	81.87	0.98069555	1.2129251e-06	3.431257e-05	0.00071311166	2.6938382e-05	0.018528813
21	21	119	1564	33.634	63.642	1811.0	10.62	0.9928456	5.118378e-09	4.424911e-08	2.3273045e-05	1.5012513e-07	0.0071309987
21	22	96	1447	21.8	58.9	980.0	36.87	0.0023370092	2.66357e-06	0.0065904036	0.954688	0.00036744037	0.03601445
21	23	2323	1207	10.817	62.968	464.0	57.426	1.2551649e-06	1.1160086e-05	2.1318407e-05	0.000680768	0.9992543	3.1225503e-05
21	24	3639	1171	17.357	69.909	932.0	39.806	2.0346648e-05	2.5369754e-06	0.00032549934	0.9516464	0.00092457596	0.047080617
21	25	1607	1009	18.601	168.217	2503.5	36.254	8.919387e-10	5.6391315e-12	3.3465407e-12	8.708616e-10	7.08067e-08	0.9999999
21	26	773	873	21.213	22.627	373.0	45.0	0.5212706	0.0064654215	0.43735793	0.02235412	0.0075221867	0.0050297133
21	27	5334	869	23.0	26.0	475.5	90.0	0.048736386	0.000721807	0.59426916	9.535161e-05	0.35587612	0.0003011977
21	28	1297	860	33.095	55.725	1448.5	85.236	0.98357254	1.1752599e-07	7.882864e-07	4.3359314e-06	1.3826497e-06	0.01642078
21	29	3090	842	32.016	70.434	1832.5	38.454	0.9969598	7.415953e-10	6.516934e-08	9.43695e-06	3.192963e-07	0.0030304408
21	30	3511	812	19.313	22.472	320.0	21.801	0.0053843027	0.017326744	0.5713783	0.00010636338	0.405333	0.0004712594
21	31	3385	793	20.555	65.242	1048.5	49.399	0.001020385	7.2633256e-06	0.0001741545	0.023280734	0.048963677	0.92655385
21	32	1867	779	10.404	74.922	555.5	35.362	5.416377e-05	1.0537745e-05	9.8519595e-06	0.069653966	0.24222186	0.6880496
21	33	1079	711	24.698	31.906	582.0	57.995	0.12437122	0.00083770166	0.8024152	0.0025779393	0.06839069	0.0014072271
21	34	3476	679	26.239	54.023	1107.0	30.964	0.2791521	2.2778138e-06	0.017493818	0.6928435	0.0038938713	0.006614435
21	35	1901	598	25.812	150.32	2295.0	31.314	2.5343745e-08	4.754867e-10	5.9841077e-10	2.9001656e-08	3.5618561e-06	0.9999964
21	36	2498	515	14.08	31.753	293.0	82.875	0.00049092615	0.09114902	0.89318997	0.00022769782	0.012737852	0.0022045334
21	37	3591	456	23.0	84.0	1505.0	90.0	0.00016207389	1.6185346e-08	1.8795699e-06	3.0623955e-06	0.9911169	0.008716053
21	38	3467	315	13.435	27.577	282.0	45.0	0.00013616004	6.8157875e-05	0.82095325	0.15755133	0.021004898	0.00028616205
21	39	38	274	14.0	14.0	142.5	90.0	7.6807527e-07	0.065812476	0.93155956	3.7325858e-08	0.0026269453	1.8020823e-07
21	40	5267	172	14.577	62.948	720.5	59.744	2.4471074e-05	1.6383718e-06	9.971835e-06	0.04366826	0.02210876	0.93418694
21	41	1231	39	19.0	24.0	361.0	90.0	0.00031235334	0.0004173329	0.98299754	8.052611e-05	0.016163269	2.8873625e-05
21	42	4415	51	16.325	56.573	672.0	26.565	2.8251448e-05	4.3382286e-05	0.008908801	0.6071449	0.38081452	0.0030601698
22	6	3614	2334	9.552	25.244	106.0	81.87	0.0007530213	0.8680052	0.013323756	2.9160792e-06	0.11340021	0.0045149596
22	17	3441	1736	16.263	30.406	373.0	45.0	0.00043795002	2.0808538e-05	0.2643965	0.717871	0.016507568	0.00076620234
22	42	4412	53	15.62	52.01	644.0	37.875	0.00016855719	5.1747174e-05	0.038298298	0.9038408	0.048836503	0.008804035
22	19	3694	1611	12.042	25.456	219.5	45.0	3.6508944e-05	0.00023521631	0.916952	0.0004526295	0.0823173	6.3299194e-06
22	9	3976	2053	13.601	50.478	493.0	56.31	0.00014481615	0.00012790368	0.008924511	0.23604038	0.7524508	0.0023115638
22	23	2329	1214	10.404	62.5	445.5	53.427	4.4763195e-07	2.9862504e-06	3.4649697e-06	0.00039261385	0.99957734	2.3091507e-05
22	32	1874	785	10.0	72.201	532.0	36.634	9.031488e-05	2.8528026e-05	4.7827558e-05	0.059874363	0.69615114	0.2438079
22	1	2384	2791	13.73	33.144	355.0	56.31	0.00043371736	0.00012121023	0.73510015	0.22222279	0.04066712	0.0014549592
22	36	2500	525	13.601	29.833	327.0	75.964	0.0010970172	0.004441844	0.88977545	0.012600584	0.09193914	0.00014609197
22	30	3521	816	19.0	22.0	305.0	90.0	5.2269756e-05	0.003080609	0.9438367	1.2797009e-05	0.05297353	4.4166587e-05
22	37	3580	455	23.022	85.024	1548.5	88.854	4.7508178e-07	1.1519284e-10	6.253547e-10	5.0527456e-07	0.3042969	0.6957021
22	16	1481	1840	11.236	82.415	654.0	31.866	5.8422734e-06	1.23776745e-05	2.6107339e-06	0.0022871124	0.98948854	0.008203554
22	0	728	2873	13.038	83.006	755.5	31.293	1.4488029e-06	4.2750774e-08	1.5405947e-08	0.0004211919	0.0028453022	0.9967321
22	41	1243	36	19.0	24.0	365.0	90.0	3.169202e-05	0.0003653735	0.9958572	0.00023309192	0.003486944	2.5714446e-05
22	38	3458	325	13.454	25.456	264.5	45.0	0.00045588525	0.001188159	0.8338543	0.011810637	0.15256092	0.00013007471
22	26	779	861	20.0	24.0	381.0	90.0	0.013071683	0.033467222	0.9158515	0.0250162	0.009635606	0.0029579075
22	15	1755	1825	16.971	26.87	334.5	45.0	0.0036785235	0.0008747814	0.9794654	0.001580241	0.01425232	0.00014865208
22	3	188	2631	11.673	102.08	834.5	11.497	1.8147388e-06	4.7541375e-06	2.31608e-06	0.004278173	0.99158525	0.0041276887
22	27	5349	867	21.03	28.935	463.5	71.565	0.0025882716	0.00013332698	0.847811	0.0042551244	0.14464876	0.00056358415
