Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	198	2692	14.213	92.455	850.0	51.147	1.6422322e-05	3.2454918e-07	5.856332e-09	0.001221936	0.0068446025	0.9919166
21	1	3685	2579	8.062	60.075	349.5	2.49	1.00441565e-10	9.871543e-09	4.3417665e-09	2.774446e-07	0.9999993	4.3906212e-07
21	2	3143	2285	10.198	72.18	503.0	10.62	4.0639854e-08	1.272533e-06	9.284545e-08	9.872373e-06	0.9999579	3.075618e-05
21	3	3349	2134	8.246	49.477	256.0	14.036	1.1911635e-08	1.9555807e-07	8.1262375e-09	1.04185304e-07	0.99999833	1.3327784e-06
21	4	1548	2100	9.962	89.974	661.5	18.997	6.185263e-07	4.2173656e-06	4.510048e-07	8.901939e-05	0.99966717	0.0002386257
21	5	3764	2048	9.823	68.516	481.5	14.036	2.1061811e-07	9.0379845e-06	1.5110449e-05	0.00032730572	0.99963224	1.6127367e-05
21	6	2375	2001	11.715	38.668	311.0	50.194	7.3536e-08	4.5048687e-06	0.00096333364	0.003468727	0.99556243	9.611794e-07
21	7	2994	1940	10.308	66.455	429.5	75.964	1.3252224e-09	3.7314848e-07	4.780725e-10	5.3470092e-08	0.99999535	4.1951193e-06
21	8	4219	1567	7.81	49.041	246.5	39.289	1.174874e-06	5.7695793e-06	2.2361022e-05	0.0014447084	0.9982626	0.0002634932
21	9	3338	1505	9.179	67.537	345.0	57.031	5.140213e-07	4.4156272e-06	2.7556942e-08	5.8106036e-07	0.9994524	0.0005420954
21	10	4262	1457	11.314	39.598	338.5	45.0	5.6032873e-06	2.9264671e-05	0.0067954403	0.30113977	0.69090587	0.0011240469
21	11	4790	1421	13.463	73.282	672.0	15.781	1.1123626e-06	8.604641e-06	1.6379863e-07	5.010365e-05	0.97671026	0.02322974
21	12	4446	1296	13.2	73.527	704.0	35.218	2.9594394e-06	1.8200221e-07	2.5040583e-09	2.378286e-05	0.3278245	0.6721485
21	13	2170	1172	9.22	56.727	377.0	49.086	4.2735987e-06	1.1159586e-05	4.639005e-06	0.00054781156	0.99837047	0.0010616621
21	14	2722	728	11.336	54.612	376.5	49.399	4.819383e-06	3.023403e-06	6.399497e-07	0.0468679	0.70399183	0.24913186
21	15	1267	668	13.583	63.941	654.0	6.789	8.395162e-06	1.7143997e-06	3.2987796e-06	0.000149559	0.999605	0.00023200054
21	16	3105	648	10.0	58.412	403.0	52.125	9.630577e-08	1.7710598e-06	2.1122046e-06	0.00018384226	0.9997762	3.5957662e-05
21	17	1826	479	9.434	52.697	349.5	33.69	3.0222204e-06	1.5264257e-05	4.983833e-05	0.00045478804	0.9992065	0.00027066993
21	18	424	238	13.892	81.123	805.0	29.982	3.6320907e-05	5.857659e-05	3.0556305e-06	0.0025171	0.74641967	0.2509654
22	13	2165	1175	9.22	55.317	387.5	49.185	5.6954725e-08	1.9440053e-07	1.01857474e-07	1.5213021e-05	0.9999486	3.5817404e-05
