Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	1033	2732	23.087	128.39	2079.0	4.259	3.3776973e-10	6.592986e-13	2.094601e-18	1.1285829e-10	5.2486038e-09	1.0
21	1	2810	2575	25.0	126.0	2563.0	90.0	5.2462697e-06	1.5879588e-07	6.9764207e-12	4.8887017e-07	0.00020101297	0.9997931
21	2	1903	1855	17.0	130.0	1650.0	-0.0	6.205282e-05	1.4963489e-07	3.954041e-11	1.9643762e-06	0.0025956626	0.99734014
21	3	1743	1613	23.049	113.257	1883.5	78.69	1.05353124e-07	9.854906e-07	1.6348103e-10	7.549107e-08	5.937751e-06	0.99999285
21	4	3978	1580	26.019	169.047	3624.5	88.568	2.1088954e-06	5.614123e-08	1.00178126e-13	8.918186e-07	3.7753518e-05	0.9999591
21	5	3829	1449	24.739	128.062	2444.0	75.619	1.725032e-07	4.2033106e-09	2.8559644e-12	2.4335934e-06	2.9935882e-06	0.9999944
21	6	1433	1350	28.653	119.474	2460.0	61.39	2.0185094e-09	8.2671314e-11	5.342432e-13	8.313506e-08	5.570852e-08	0.9999999
21	7	2717	1353	37.336	144.257	3668.5	82.405	2.5027239e-06	1.4457239e-09	2.0083067e-13	2.4989888e-06	1.8018271e-07	0.99999475
21	8	3520	1120	29.618	98.976	1733.5	68.318	1.3619442e-07	2.1869437e-09	4.2340597e-12	7.293109e-07	8.000184e-06	0.9999912
21	9	2828	659	30.017	130.035	3064.0	1.259	8.851544e-06	6.579762e-09	2.706418e-13	2.249666e-06	1.8331756e-06	0.9999871
21	10	2022	387	25.598	198.983	3991.0	77.8	1.5199713e-08	3.9106177e-11	5.699135e-15	1.8103044e-10	2.293776e-09	1.0
22	3	1742	1610	23.838	115.656	1888.5	80.34	3.9369198e-08	3.0968783e-07	2.2659585e-12	1.8565505e-08	1.5555444e-05	0.99998415
22	8	3524	1119	33.245	98.378	1737.0	77.196	7.529213e-09	1.0769809e-11	3.2757624e-14	3.496642e-10	5.353879e-09	1.0
22	7	2717	1349	34.366	137.321	3286.0	82.042	1.6152845e-07	9.771414e-10	8.2528995e-15	5.9172923e-08	2.312427e-07	0.9999995
22	9	2829	676	29.017	130.015	2988.0	89.334	7.559375e-07	1.9337994e-10	1.6668562e-16	1.3963282e-08	3.3577795e-08	0.9999993
22	5	3834	1466	24.042	129.402	2464.5	73.496	6.4351036e-09	3.5107545e-11	1.9589294e-14	1.7431477e-08	3.2888195e-08	1.0
22	1	2811	2556	25.0	126.0	2567.0	90.0	8.329509e-08	1.7514983e-10	1.4126574e-15	3.8394e-08	1.391921e-06	0.99999845
22	2	1883	1855	16.53	131.115	1643.5	87.639	9.6083095e-06	8.37559e-09	7.7418253e-13	1.9613607e-07	0.00027449726	0.99971575
22	0	1035	2712	22.699	130.32	2120.5	8.286	2.3254212e-10	5.4945137e-12	1.22883305e-17	5.8022705e-11	7.181578e-08	0.9999999
22	6	1451	1341	28.43	115.496	2363.0	66.038	7.1030857e-09	4.0081505e-10	1.3553895e-12	8.247625e-07	3.613813e-07	0.9999988
22	4	3977	1602	28.518	171.088	3614.0	1.828	5.0348643e-07	9.429969e-09	9.883948e-14	6.051894e-07	3.7902807e-06	0.9999951
22	10	2000	391	24.418	201.51	3945.5	78.476	4.2240632e-08	1.455853e-10	1.6841993e-14	2.9658642e-10	1.1598275e-08	1.0
22	11	3178	1168	23.259	61.717	1152.5	26.565	0.00037373617	3.0580188e-06	2.5401041e-08	0.0002973489	1.0226921e-05	0.9993156
23	3	1742	1607	24.683	113.927	1897.5	82.875	1.3867499e-08	1.9368373e-07	1.1065363e-10	4.6916632e-08	0.00010879911	0.9998909
23	8	3529	1119	36.555	95.107	1731.5	87.306	7.344039e-07	1.0688579e-08	7.990632e-11	3.7431275e-07	8.75631e-06	0.9999902
23	11	3175	1172	23.071	71.262	1296.0	30.256	7.4455456e-06	7.2682616e-07	1.9029128e-08	8.260081e-05	2.0647072e-05	0.99988854
23	7	2717	1345	34.442	119.19	2888.0	80.538	3.20268e-07	1.15314e-08	4.5713596e-14	7.914053e-08	1.0134113e-06	0.99999857
23	6	1467	1336	28.151	112.909	2417.5	70.463	4.8205838e-08	4.0841655e-09	7.1519346e-11	6.6392736e-06	4.4833528e-06	0.9999888
