Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	2174	2988	15.692	95.143	1015.5	32.471	3.7388318e-08	1.2605376e-09	3.2923269e-09	6.026701e-08	0.9223493	0.0776506
21	1	4378	2736	23.195	147.363	2590.5	7.98	3.8281396e-08	6.787999e-11	1.638737e-11	1.5047704e-08	3.2152566e-06	0.9999968
21	2	2877	2715	18.527	118.238	1647.0	86.496	7.7697955e-08	6.158706e-10	2.112462e-09	1.8288202e-07	0.00055208843	0.99944764
21	3	3654	2111	27.354	127.359	2599.0	58.12	5.374295e-05	4.3468978e-07	6.597132e-07	0.0001264071	0.002641586	0.9971771
21	4	2752	2007	21.915	150.832	2709.0	35.707	3.2342663e-07	2.0640509e-10	4.498552e-10	5.785935e-07	1.5649581e-06	0.9999975
21	5	3630	1714	44.204	104.809	2867.5	37.776	2.476842e-06	7.9357715e-10	1.7870297e-10	1.0439361e-08	1.5215488e-07	0.9999974
21	6	3537	1650	62.241	140.118	3978.5	66.098	0.00020344275	2.4359093e-07	1.0282133e-07	4.0626487e-06	6.3082436e-05	0.9997291
21	7	767	1645	19.698	128.035	1949.5	66.098	1.1057882e-09	2.0627403e-11	2.8191989e-12	2.429597e-08	8.588308e-08	0.9999999
21	8	1856	1315	20.839	74.741	1102.0	29.055	0.0009840991	0.0013069164	0.00056423474	0.0028655776	0.42315674	0.5711224
21	9	2016	834	35.468	97.185	2263.0	49.899	3.0967656e-06	2.1273132e-09	1.298128e-09	1.5428492e-07	1.8904764e-06	0.9999949
21	10	1862	320	68.648	130.363	3707.0	63.435	1.4831696e-09	2.4433203e-12	3.3937378e-14	2.4675059e-11	4.9259466e-08	1.0
21	11	1918	158	24.91	144.383	2856.0	38.758	4.236753e-06	2.0900725e-08	4.758405e-08	7.714048e-06	4.9775415e-05	0.99993813
22	8	1855	1317	23.324	73.926	1194.5	30.256	0.0005230831	0.0026104103	0.0008322179	0.0021801542	0.7919174	0.2019367
22	3	3663	2105	28.43	122.038	2319.5	55.67	9.309046e-06	6.00474e-08	6.5212884e-09	8.3206675e-07	0.000102074984	0.9998877
22	11	1929	168	25.544	144.639	2872.0	40.732	1.9054825e-06	8.4980933e-10	1.8745843e-09	6.215901e-07	3.0872602e-06	0.9999944
22	2	2877	2730	18.028	119.067	1637.0	88.264	2.9215556e-08	5.588135e-11	9.4666025e-11	9.113251e-08	0.00041593856	0.9995839
22	6	3535	1645	75.584	143.562	4535.5	63.97	6.5118904e-05	5.961004e-08	5.4616798e-08	7.241822e-07	5.7451475e-06	0.99992836
22	10	1868	325	63.702	144.361	3651.0	47.49	5.1868403e-09	1.5431705e-12	2.450649e-14	2.3392724e-11	3.683114e-07	0.99999964
22	9	2024	825	34.828	111.041	2501.5	38.346	4.294456e-06	2.7675233e-08	4.6850417e-09	1.9052007e-06	7.964826e-06	0.9999858
22	4	2767	2018	22.804	153.6	2734.5	37.02	5.88166e-07	1.903617e-09	5.5512777e-09	2.4174295e-05	2.326651e-05	0.99995196
22	1	4377	2758	25.08	147.34	2664.5	3.979	4.2242068e-08	1.125223e-10	7.755187e-12	3.4777084e-08	2.1770625e-06	0.99999774
22	7	776	1666	19.609	128.804	1934.0	69.228	4.1116024e-11	6.0452197e-13	2.6178646e-14	3.4697287e-10	1.243955e-08	1.0
22	5	3612	1708	48.415	80.604	2498.0	37.794	2.849922e-07	6.5871586e-11	2.1711705e-11	1.3239529e-08	3.4729556e-08	0.99999964
23	8	1853	1319	24.13	74.224	1252.0	35.538	0.0020569938	0.0038274238	0.003917507	0.017090866	0.7011767	0.27193058
23	3	3668	2101	28.901	117.402	2173.5	52.784	7.093477e-06	2.1498808e-07	8.543989e-08	8.901288e-06	0.0011038496	0.99887985
23	5	3605	1708	48.26	87.092	2670.0	33.93	2.8043468e-07	3.126706e-11	3.1075673e-11	7.30748e-08	8.745725e-08	0.9999995
23	2	2876	2745	19.026	115.017	1628.5	1.005	6.329443e-08	5.067738e-10	8.477852e-10	1.7691407e-06	0.0018185145	0.9981797
23	11	1940	179	25.87	145.579	2968.0	41.424	5.9029674e-08	5.123361e-10	1.02672246e-10	3.20321e-07	1.6028014e-06	0.9999981
23	9	2031	812	34.731	120.138	2710.5	30.466	9.6330375e-08	8.2564094e-11	1.8909775e-11	2.8984259e-08	7.2674015e-07	0.99999917
23	10	1876	324	85.564	146.165	4117.0	56.706	5.087846e-10	6.218602e-15	1.5158741e-16	1.4781207e-12	9.60372e-10	1.0
23	4	2782	2029	22.804	150.243	2744.5	38.157	5.586813e-07	1.0933154e-09	2.1994189e-09	2.3005737e-06	7.4071672e-06	0.99998975
23	1	4377	2778	23.0	147.0	2582.5	90.0	3.397919e-08	1.04952115e-11	2.7656408e-12	4.8277954e-08	1.3483243e-07	0.99999976
23	7	783	1689	18.974	129.341	1904.5	71.966	2.2385553e-09	4.219087e-11	2.652481e-12	3.703166e-08	4.5029074e-07	0.9999995
23	6	3535	1638	107.019	120.017	4578.5	89.318	2.4016444e-08	7.397857e-11	1.020434e-10	3.5605507e-10	1.2806229e-08	1.0
24	8	1853	1319	24.413	77.421	1300.5	35.538	0.0017612628	0.0014629823	0.0013440228	0.00941765	0.53987056	0.44614354
24	10	1880	329	78.277	144.462	3933.5	81.87	1.0185193e-09	3.0124425e-14	3.3080191e-16	4.6188916e-12	1.0423173e-08	1.0
24	5	3598	1707	48.192	93.469	2738.5	30.426	1.06218636e-07	6.750241e-11	2.6752555e-11	3.413405e-08	8.280351e-08	0.99999976
24	3	3675	2096	28.425	110.887	1852.0	50.964	9.2048833e-07	1.1477752e-08	1.5894286e-10	8.553523e-09	9.744847e-06	0.9999893
24	2	2873	2760	19.026	113.111	1638.0	2.437	9.589034e-08	1.9441837e-09	1.713826e-09	4.1032996e-07	0.009613461	0.9903861
24	11	1951	190	26.163	144.957	2984.5	45.0	1.0933108e-07	1.3118615e-09	2.6035682e-10	1.1412243e-06	2.7423373e-06	0.99999595
24	9	2037	799	34.928	124.483	2801.5	23.629	6.697264e-08	1.2630832e-10	4.2327846e-11	1.4776683e-07	1.3763555e-06	0.99999833
24	6	3535	1630	112.518	115.01	4859.5	0.651	1.7703778e-08	2.0665919e-10	1.3374157e-10	3.0760092e-09	4.7502522e-07	0.9999995
24	4	2796	2040	23.114	150.473	2727.5	38.66	2.660295e-06	1.810078e-08	4.6080416e-08	5.521622e-05	0.00010441917	0.99983764
