Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	4302	1954	14.637	64.701	700.0	8.13	0.00027395424	4.403324e-05	0.044690352	0.840017	0.112388045	0.0025865969
21	1	3333	1868	15.0	60.216	631.5	35.538	3.3791225e-06	8.918952e-07	5.344688e-05	0.9720067	0.025728589	0.002207078
21	2	51	1823	14.866	53.74	607.0	45.0	4.0274343e-05	4.8670345e-06	0.0019565017	0.9728122	0.0024111902	0.02277506
21	3	4760	1822	15.977	62.155	770.0	19.654	0.0012949267	7.1418085e-06	0.0024916488	0.9230882	0.018847922	0.054270186
21	4	4429	1695	16.763	68.68	870.0	15.945	0.00018415926	1.2049754e-06	0.0005473196	0.94886523	0.0019990671	0.048402924
21	5	1199	1630	13.416	67.543	715.0	25.346	8.623144e-06	6.2915376e-07	6.455521e-05	0.9868723	0.003995657	0.009058234
21	6	4435	1117	13.416	54.562	548.5	63.435	8.3289e-06	6.371061e-06	0.007911115	0.9818304	0.009786347	0.00045738954
21	7	4438	862	14.866	64.444	707.0	48.013	2.2516095e-05	1.3499096e-06	0.00010372508	0.9386236	0.003751731	0.057497088
21	8	4870	256	16.492	60.877	722.0	14.036	9.542793e-05	3.4537027e-07	2.9244407e-05	0.94993556	0.0046631303	0.045276355
21	9	2220	157	13.657	62.901	651.5	23.962	0.00074673846	0.00010084219	0.0011620383	0.39621273	0.39452362	0.20725404
22	6	4452	1107	13.416	53.235	537.5	62.526	0.00020870402	3.9735147e-05	0.010856983	0.93344	0.05273441	0.0027201385
22	5	1180	1619	13.647	67.166	703.5	29.745	1.4161331e-05	9.3842493e-07	0.00016154458	0.95644575	0.00051697495	0.042860683
22	1	3352	1882	14.3	59.3	634.0	36.87	8.913032e-06	2.4573362e-07	1.7006852e-05	0.989075	0.0031601551	0.007738664
22	2	68	1806	14.5	54.829	606.0	43.264	1.1661879e-05	3.2324053e-07	0.00016926293	0.995148	0.000267243	0.0044034375
22	9	2230	135	13.892	62.65	642.5	28.301	7.27113e-05	2.9114462e-06	9.739214e-05	0.9473607	0.022711705	0.029754614
22	0	4305	1930	15.133	63.64	692.5	8.13	2.9465935e-05	4.5513116e-07	0.0008495359	0.98993254	0.0011061291	0.008081786
22	3	4752	1846	15.66	64.08	764.0	16.699	1.7268185e-05	1.04121355e-07	0.00028560398	0.9910363	0.00087414443	0.007786481
22	7	4458	844	14.603	62.5	683.5	53.13	1.7382202e-06	6.2821236e-08	1.8533752e-05	0.99395376	0.00064639444	0.0053794
22	4	4422	1721	16.621	70.401	882.0	16.699	0.00027832	9.755295e-07	0.0003520254	0.8841453	0.002537236	0.11268612
22	8	4896	264	15.508	59.519	695.5	21.038	0.00080242346	1.3207059e-05	0.0016414733	0.8725377	0.08299984	0.042005345
23	6	4468	1098	13.21	52.158	540.0	60.642	2.2469841e-05	1.5647704e-05	0.0023188218	0.9209367	0.074448526	0.0022578135
23	1	3369	1897	15.556	59.397	664.5	45.0	5.8644127e-05	2.321321e-06	0.0005871895	0.9929006	0.0060098134	0.0004414118
23	5	1160	1607	13.892	67.742	709.5	30.964	1.8934126e-05	3.1774944e-06	0.0005894336	0.99426347	0.0034054706	0.001719477
23	9	2242	115	13.892	62.968	640.0	32.619	7.637501e-05	3.2094922e-05	0.00011506751	0.7244798	0.21709298	0.05820362
23	2	85	1791	14.16	55.933	624.0	48.013	6.346938e-05	4.1827757e-06	0.00072567275	0.9343767	0.0064708213	0.058359016
23	0	4308	1907	15.033	61.131	698.0	3.814	7.612455e-05	1.1466494e-07	0.00017061867	0.9956476	0.0005386402	0.003566823
