Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	5310	2826	17.0	62.61	794.0	63.435	0.0009675825	2.4682847e-06	0.00033611132	0.40340266	0.010654077	0.5846371
21	1	3843	2822	14.765	65.368	733.0	60.945	0.00012776446	3.3525453e-06	0.00013146798	0.7810123	0.03189668	0.18682839
21	2	93	2162	16.919	55.184	672.5	18.435	8.8878e-06	4.66139e-08	0.0002846629	0.99889404	0.0006683339	0.00014418422
21	3	276	2048	18.0	33.0	466.0	90.0	0.08877401	0.00017039408	0.005757312	0.8149396	0.006324581	0.08403408
21	4	1465	1937	14.705	64.987	682.5	71.565	1.9663815e-07	3.5693592e-08	3.403223e-05	0.9994105	0.00043425825	0.00012108573
21	5	2385	1753	14.534	65.569	693.0	40.601	2.7500023e-06	1.6352565e-06	0.00012436212	0.9889648	0.009011207	0.0018953087
21	6	2654	1427	14.213	63.781	633.5	49.399	0.00022812698	2.953117e-06	6.60083e-05	0.38584498	0.4037409	0.21011704
21	7	1360	1370	13.946	59.3	630.5	14.036	0.0031044013	0.00076196546	0.007329228	0.7011707	0.13549988	0.15213384
21	8	4313	1275	17.029	61.717	824.0	40.601	8.1174985e-06	3.6856636e-07	0.00021657348	0.978621	0.00015724308	0.020996682
21	9	470	1189	15.532	57.265	718.5	5.194	0.0005990355	3.0543364e-07	0.00024435917	0.9681396	0.009905937	0.021110749
21	10	2327	685	16.225	54.966	641.0	59.036	2.480517e-06	1.1833693e-07	0.00021737853	0.99865997	0.00039576908	0.00072428904
21	11	1640	593	12.258	65.797	611.5	78.69	1.8701977e-06	2.8365338e-07	1.2958342e-05	0.9781345	0.016172022	0.005678432
21	12	2165	597	15.62	57.385	697.5	41.186	1.4166086e-06	2.0071327e-07	2.863412e-05	0.98846483	0.0013458834	0.010159018
22	3	278	2047	18.0	33.0	469.5	90.0	0.0019939886	0.00070503104	0.011788608	0.6910986	0.19415532	0.100258514
22	10	2311	694	16.101	55.401	670.0	53.616	6.053738e-05	1.3249023e-06	0.00017149403	0.8888759	0.0024846743	0.10840602
22	12	2153	611	17.029	54.562	699.0	40.601	0.00048148402	2.3034152e-06	0.00018917063	0.5793142	0.0043880176	0.4156249
22	7	1368	1350	13.928	58.873	627.5	21.038	0.0023544158	0.0001246159	0.0071442276	0.7763966	0.10117827	0.112802
22	9	492	1192	15.297	56.089	689.5	11.31	0.0001468074	3.0373528e-07	9.5544616e-05	0.9975352	0.001074466	0.0011475335
22	11	1662	588	13.238	65.025	603.5	77.471	6.0876964e-06	1.7706088e-06	9.345393e-06	0.9607531	0.031287096	0.007942656
22	8	4329	1291	17.692	62.968	857.5	47.121	1.1353123e-05	8.589588e-08	1.1232686e-05	0.37906435	0.00047470155	0.6204383
22	2	116	2171	16.101	54.784	670.5	26.565	5.8442794e-05	6.8683715e-07	0.00059463223	0.9917081	0.0015502349	0.006087844
22	4	1489	1928	14.705	64.67	689.5	71.565	6.7211164e-07	1.6696995e-07	0.00025991895	0.99761826	0.0017914408	0.00032959774
22	6	2637	1407	13.454	62.225	638.0	45.0	0.00014426427	4.2355837e-06	7.976176e-05	0.6414835	0.12959845	0.22868976
22	0	5298	2802	16.553	61.327	780.0	66.038	0.0005061757	1.8047955e-06	6.933274e-05	0.14806408	0.00612993	0.84522873
22	5	2366	1734	14.849	64.347	682.0	45.0	3.4317716e-07	5.9989766e-08	5.1048275e-05	0.998987	0.00025067004	0.00071067666
22	1	3855	2848	15.652	64.846	732.0	63.435	4.568419e-05	8.3748716e-07	0.0003491293	0.9955571	0.0021970465	0.0018501217
23	3	281	2045	18.0	33.0	465.0	90.0	0.11778447	0.0007231751	0.032014254	0.56604904	0.048842754	0.23458627
23	12	2141	626	16.711	55.698	701.0	39.806	3.491709e-05	6.972753e-07	0.00014697392	0.9156436	0.0011138174	0.083060116
23	10	2295	705	15.62	60.877	707.5	47.726	0.00086165225	1.5356312e-05	0.0010402083	0.6569136	0.011409275	0.32975996
23	8	4343	1306	18.385	60.811	856.5	45.0	0.0006142548	1.5572364e-06	0.000116474235	0.3403188	0.0010997243	0.6578492
23	7	1377	1332	14.765	59.481	623.5	26.565	5.2196643e-05	2.8372665e-06	0.00015597625	0.72603106	0.009771353	0.26398662
23	11	1683	584	13.153	65.115	615.5	79.695	1.9444794e-06	5.4780907e-07	2.8964827e-05	0.98798233	0.005137974	0.006848303
23	9	514	1194	17.066	53.835	686.0	6.34	4.6983014e-06	3.848453e-08	8.9327674e-05	0.99925643	0.00036580674	0.00028371686
23	4	1510	1920	14.116	61.929	677.5	68.199	2.7691522e-06	1.6207709e-07	0.00062751555	0.99848384	0.0006806906	0.00020506185
23	5	2349	1716	14.142	62.225	687.0	45.0	0.00015817204	1.0684277e-05	0.00047078793	0.78120345	0.13130389	0.086853
23	2	138	2185	16.101	54.811	685.0	35.538	2.3000882e-06	3.2356962e-07	0.00012491824	0.8565828	0.00048090486	0.1428088
23	1	3866	2871	15.207	61.492	714.5	63.435	0.00022479179	1.5683629e-06	0.0008958568	0.94515735	0.0019925365	0.05172787
23	6	2618	1388	13.829	61.288	619.0	41.186	2.861087e-05	2.1368116e-06	0.00024550615	0.9760272	0.021793272	0.0019033675
23	0	5287	2776	17.088	60.083	771.0	71.565	0.00251535	2.1675309e-05	0.006364261	0.92600775	0.009204853	0.05588622
24	3	283	2044	18.0	33.0	462.0	90.0	0.06969893	0.00042004228	0.017457973	0.8616662	0.014003753	0.036753196
24	8	4352	1313	18.901	58.2	860.5	36.87	0.0010321208	2.4040546e-06	3.3410957e-05	0.029394595	0.0027961317	0.9667413
24	12	2129	640	17.5	54.427	708.5	38.66	0.0004390517	9.121487e-06	0.0012141662	0.7178781	0.022181572	0.25827792
24	7	1385	1318	13.892	48.877	511.0	30.964	0.0010236894	0.00022594439	0.006899486	0.6425122	0.29420114	0.05513752
24	11	1703	580	13.342	62.37	621.5	77.905	3.131695e-05	3.4127909e-06	0.0001048011	0.934071	0.06070246	0.0050869384
24	9	534	1192	16.0	50.0	674.0	90.0	0.01029059	1.0983491e-06	0.0002305296	0.92090434	0.0017154581	0.066858
24	10	2278	719	14.534	62.748	719.5	49.399	2.738591e-06	1.136981e-07	6.7395486e-05	0.99742484	0.00018610834	0.0023188288
24	4	1531	1909	14.318	60.374	661.5	63.435	2.4168177e-05	3.4561172e-06	0.0014846378	0.98828584	0.008851125	0.001350775
24	2	158	2200	16.971	57.983	720.5	45.0	2.4806044e-05	7.485491e-07	8.321287e-05	0.99299157	0.0056749634	0.0012246908
24	1	3879	2892	15.116	61.16	691.5	55.713	0.00020009145	6.9071352e-06	0.0025054163	0.9698767	0.012193185	0.015217684
24	6	2599	1371	13.601	61.612	612.5	35.538	8.18913e-05	1.0798426e-05	0.00043192878	0.9263435	0.06962643	0.0035054348
24	5	2331	1697	14.142	60.811	694.0	45.0	0.00018644071	4.9933956e-06	0.00020222994	0.28955373	0.035564005	0.6744886
24	0	5278	2749	16.763	64.56	811.0	74.055	0.004991146	5.225042e-05	0.003962465	0.64568245	0.027071595	0.3182401
25	3	286	2043	18.439	33.541	481.0	78.69	0.3112165	0.0011357889	0.0073068794	0.30459684	0.025742471	0.35000145
25	8	4360	1313	18.788	55.902	846.0	26.565	0.005425896	1.2066421e-05	0.001977689	0.82404864	0.016223969	0.15231176
25	12	2119	655	17.614	54.362	697.0	33.69	4.784684e-05	6.969366e-07	0.0007043481	0.98270893	0.003022932	0.013515213
25	11	1723	575	12.855	64.879	622.5	75.964	1.5834823e-05	2.7170706e-06	6.489089e-05	0.8716316	0.06482115	0.063463815
25	10	2260	732	15.0	63.6	740.5	53.13	2.7220836e-05	8.067282e-07	0.00015551384	0.9382886	0.0021569536	0.059370846
25	9	556	1188	17.117	57.559	732.0	82.875	0.00020074935	6.6922375e-08	8.8760586e-05	0.9800646	0.0039484454	0.015697319
25	4	1550	1898	14.327	58.568	642.5	59.036	4.081857e-05	6.5732576e-07	0.00014880887	0.9946503	0.0011366403	0.004022719
25	5	2314	1681	14.213	60.44	659.0	38.66	0.000232348	5.520325e-06	0.00032459994	0.8207008	0.029542755	0.14919391
25	1	3895	2910	14.866	62.225	700.0	45.0	0.00029259064	2.8881019e-05	0.0010426096	0.92125356	0.066682	0.010700367
25	7	1400	1294	13.463	62.516	545.0	30.256	0.0001302433	8.116365e-05	0.0030427112	0.22976881	0.76443803	0.0025389926
25	6	2578	1355	13.601	63.514	626.0	33.69	1.9874442e-06	8.554953e-07	9.449136e-05	0.9847265	0.014788713	0.00038756922
25	2	179	2218	17.029	59.666	698.5	39.806	7.5278303e-06	4.8468183e-07	3.670544e-05	0.9553046	0.03949813	0.0051526683
25	0	5270	2723	17.263	60.017	775.5	79.38	0.0007275669	1.4054235e-06	0.0027408681	0.9653838	0.0015023495	0.02964394
26	3	288	2042	18.0	33.0	472.0	90.0	0.1260471	0.0004149263	0.0025953592	0.6860723	0.010044708	0.1748256
26	8	4374	1313	17.464	60.638	816.0	12.995	0.00023151202	4.940065e-07	0.00017877942	0.98427343	0.006785527	0.008530313
26	12	2110	670	17.493	54.589	672.5	29.055	0.0002308484	5.0168313e-05	0.002258276	0.80091864	0.10567779	0.090864375
