Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	2576	2956	14.765	55.57	602.0	30.256	2.4142488e-05	7.158089e-05	0.000109379675	0.023202708	0.63646126	0.3401309
21	1	2696	2683	14.318	61.327	667.5	65.556	2.956921e-06	1.4619753e-06	0.00055149256	0.9929925	0.0051241647	0.0013274952
21	2	1397	2591	12.166	61.814	569.5	9.462	2.1782644e-06	1.6120595e-06	0.00018384823	0.9854972	0.01336902	0.0009462545
21	3	4210	2424	16.378	62.34	777.5	59.036	4.1858675e-06	1.2190982e-06	0.0006747435	0.9784238	0.0029347884	0.01796133
21	4	4303	1987	14.116	67.574	693.5	65.556	2.3950954e-06	1.7218549e-06	4.1721338e-05	0.87049997	0.116502315	0.012951845
21	5	2939	1783	14.142	56.719	574.0	8.746	7.677709e-07	6.4904543e-07	6.71469e-05	0.998154	0.0015844124	0.00019302186
21	6	3040	1517	14.009	61.1	659.5	53.13	0.00011644198	3.0108551e-05	0.00037896394	0.50548434	0.48497394	0.009016222
21	7	2954	947	16.378	55.138	674.5	59.744	2.8020382e-08	2.207614e-10	1.39255e-07	0.99931884	1.6581016e-05	0.00066447107
21	8	1998	672	14.142	60.811	658.0	45.0	2.5148017e-07	1.2303824e-08	8.433177e-08	0.98161477	0.0002949376	0.018089904
21	9	3645	531	14.142	59.397	652.5	45.0	2.6639434e-06	1.863782e-08	3.3779534e-07	0.9860109	0.00010095108	0.013885052
21	10	1887	190	15.305	66.8	745.0	36.87	6.5324684e-07	9.436702e-09	7.458705e-07	0.99147195	6.547088e-05	0.008461152
22	0	2577	2960	15.66	55.563	627.5	15.945	3.7915925e-05	4.6462563e-05	0.0007215302	0.045872882	0.93208134	0.021239882
22	9	3632	544	14.213	56.08	627.5	40.236	4.4459625e-06	1.8901514e-07	5.6999084e-05	0.995259	0.001233442	0.0034458807
22	5	2959	1786	13.601	55.66	560.5	17.354	8.317704e-06	2.1280277e-06	0.0006254162	0.98856944	0.010634373	0.0001602629
22	3	4229	2415	15.652	62.61	756.5	63.435	4.7260284e-07	1.9461607e-08	4.152972e-05	0.9996106	0.00025170235	9.5819305e-05
22	7	2973	934	17.0	53.235	668.5	61.928	3.8745475e-07	2.4691431e-09	3.9988945e-06	0.99446726	4.017436e-05	0.0054881577
22	2	1374	2586	13.238	61.679	572.5	11.31	2.6000514e-06	1.3597485e-06	6.1988474e-05	0.9959953	0.0029161412	0.001022648
22	8	1981	689	14.142	62.225	677.0	45.0	1.0008251e-06	5.212444e-09	1.7581652e-08	0.78303313	4.452135e-05	0.2169213
22	1	2718	2672	14.089	61.939	643.0	63.435	8.465444e-08	8.9119546e-08	0.0002211281	0.9970733	0.0026251613	8.022144e-05
22	6	3024	1498	13.829	63.366	665.0	48.013	3.549539e-05	3.5566432e-06	0.00010054807	0.9034345	0.07517889	0.021246975
22	10	1865	175	14.705	67.017	734.5	35.538	7.0536726e-06	2.4348623e-07	5.66119e-06	0.9645243	0.0012897096	0.03417294
22	4	4328	1976	13.928	67.779	678.0	68.199	7.550425e-06	8.826633e-06	0.00044535342	0.49060974	0.5074391	0.0014894336
23	0	2582	2965	16.031	52.086	592.0	2.603	0.0013561333	0.0049303565	0.001771053	0.35326585	0.5733029	0.06537368
23	9	3621	559	14.422	57.454	610.5	30.964	4.294479e-06	7.853826e-07	2.4059826e-05	0.9349797	0.05462863	0.010362589
23	5	2978	1792	13.2	56.403	555.5	24.444	4.3215012e-05	7.306906e-05	0.00042865772	0.09195033	0.90595305	0.0015517058
23	7	2991	923	17.241	53.77	675.0	59.744	2.628099e-06	6.648193e-08	1.3803729e-05	0.996874	0.0002467915	0.0028626444
23	3	4250	2406	15.338	64.353	755.0	71.565	3.9111083e-06	9.2314866e-07	0.00032132558	0.99355197	0.005316254	0.000805553
23	8	1963	704	13.829	63.571	661.5	50.194	2.4133321e-06	3.6477008e-08	1.3016219e-06	0.975399	6.935604e-05	0.024527919
23	2	1350	2581	12.748	62.964	596.5	12.529	3.0834694e-06	1.6485808e-06	6.0046383e-05	0.99260396	0.005861515	0.0014696781
23	6	3008	1479	14.213	65.947	684.5	49.399	1.8939912e-05	7.459548e-07	2.4454639e-05	0.9899267	0.0055058505	0.0045233406
23	1	2740	2659	13.21	60.717	613.5	59.744	1.5220729e-06	1.2425434e-05	0.001816391	0.44447103	0.5534038	0.00029482457
23	10	1844	160	14.841	63.791	728.0	33.69	0.0008931879	1.6389906e-05	4.87545e-05	0.46079776	0.008565776	0.52967805
23	4	4352	1966	13.657	66.966	668.5	66.801	9.685168e-07	2.1418764e-06	0.00011187638	0.8435359	0.15569723	0.00065193436
24	0	2589	2971	16.492	53.6	590.5	75.964	0.00020309583	0.00110464	9.0777765e-05	0.0030784525	0.9387166	0.056806494
24	9	3611	575	14.089	61.045	636.5	26.565	8.8358786e-07	6.613307e-07	2.0072564e-05	0.94700104	0.044651125	0.008326129
24	5	2998	1799	14.318	58.138	569.5	26.565	1.3735565e-06	6.284793e-07	0.000120986246	0.9857561	0.013978994	0.00014194385
24	7	3010	911	16.101	54.784	675.0	63.435	6.201503e-07	2.2468312e-08	6.382444e-06	0.99896336	0.0005186234	0.00051097455
24	3	4272	2400	14.56	61.847	708.0	75.964	0.0010718458	3.8498103e-05	0.0007382875	0.8111465	0.13914773	0.0478571
24	2	1328	2575	12.369	61.392	598.5	12.529	2.4562728e-06	4.018658e-06	0.0012906825	0.9580362	0.04032607	0.00034062806
24	8	1942	717	13.892	62.266	650.0	60.255	7.818712e-08	1.8638634e-08	6.3961857e-06	0.99921024	0.0004683246	0.00031503118
24	1	2761	2646	13.892	63.812	621.0	57.995	1.4931902e-07	1.3742153e-06	0.0002226249	0.8567507	0.14293109	9.415615e-05
24	10	1824	144	14.422	64.637	745.0	34.695	0.00065584487	1.6760781e-05	9.512388e-05	0.7792954	0.0016902271	0.21824667
24	4	4375	1954	13.416	66.189	667.0	63.435	1.0849678e-06	1.4613238e-06	0.0004769786	0.83851904	0.16091605	8.5285516e-05
24	6	2990	1458	14.142	64.351	682.0	45.0	4.1138064e-05	1.5266695e-06	4.6615464e-06	0.82596225	0.119968325	0.05402212
25	0	2597	2979	16.155	52.202	623.0	70.017	0.00013740499	1.0930872e-05	0.012139295	0.8700142	0.11741902	0.0002791686
25	9	3602	594	14.534	63.089	689.0	28.301	8.16149e-06	2.2552279e-06	3.263136e-05	0.8646365	0.039278038	0.096042454
25	5	3018	1808	13.416	59.506	585.0	24.775	2.7517688e-06	2.1259054e-06	0.00018746295	0.94185024	0.057581287	0.00037618304
25	3	4293	2396	15.133	63.506	717.5	82.875	2.562765e-07	7.6160745e-07	3.7193793e-05	0.99186486	0.006498357	0.0015985155
25	2	1306	2568	12.176	59.927	574.5	17.819	5.7144016e-06	2.8471786e-06	0.00045203237	0.98125345	0.01790405	0.00038196254
25	7	3030	899	16.643	52.697	675.0	56.31	4.5797088e-07	9.703319e-09	1.3733953e-05	0.9995196	0.00011646128	0.00034979705
25	8	1921	727	14.534	64.399	658.0	63.435	1.48880615e-08	7.524955e-09	5.050043e-06	0.9993887	0.00055084785	5.5275126e-05
25	10	1805	128	14.603	63.9	720.5	36.87	3.6476973e-05	3.1446511e-06	0.00013917506	0.99084	0.00055618497	0.008424982
25	1	2783	2632	14.151	60.969	638.0	59.036	1.1123674e-06	4.0293574e-07	0.00016379099	0.99411654	0.005394917	0.0003232807
25	4	4398	1942	13.892	63.53	653.0	61.699	2.3952845e-07	1.3849827e-07	7.531992e-05	0.99195296	0.0077820746	0.00018932158
25	6	2973	1438	14.916	65.364	708.0	50.194	0.000105216655	3.7820403e-06	2.9463732e-05	0.8177794	0.050282516	0.13179952
26	0	2604	2989	15.338	55.814	630.5	71.565	1.1290885e-05	2.7186246e-07	0.003202874	0.9939785	0.0019065529	0.0009005519
26	2	1285	2561	12.649	62.298	578.5	18.435	4.3546015e-07	2.891317e-07	0.00018641479	0.9908331	0.008826067	0.00015369522
26	8	1900	734	14.318	61.717	650.0	63.435	1.5138207e-07	1.0511325e-08	1.1323853e-06	0.9989008	0.00034023696	0.0007576803
26	5	3039	1816	13.0	59.615	570.0	22.62	5.95069e-06	2.0283348e-06	0.00015663476	0.87202257	0.12742706	0.00038568824
26	9	3591	614	14.765	66.242	697.5	29.055	2.852012e-08	6.416669e-09	8.489053e-06	0.99873227	0.0011426419	0.00011656825
26	10	1789	112	14.849	64.347	736.5	45.0	0.00011219628	5.4308434e-06	0.00048598667	0.9799289	0.00074657664	0.018720873
26	3	4316	2392	15.133	64.498	718.0	82.875	4.4961254e-07	2.156664e-07	0.00017704566	0.99791175	0.0018443568	6.613972e-05
26	7	3052	886	17.0	56.824	676.0	61.699	7.635175e-07	2.074595e-08	6.2597123e-06	0.99549294	0.000388979	0.004111048
26	6	2957	1416	15.0	65.0	715.5	53.13	0.0001992583	1.1100039e-05	5.244805e-05	0.56941	0.36952627	0.060800813
26	1	2805	2617	14.577	63.123	659.5	57.995	4.92767e-07	3.703036e-07	0.0001601584	0.98395973	0.015209382	0.00066983374
26	4	4421	1927	13.463	65.774	661.5	58.392	1.9585e-06	3.628947e-07	3.4829583e-05	0.9876409	0.010498964	0.0018229915
27	0	2612	2999	15.89	55.286	645.0	66.038	7.5531076e-05	1.6341401e-06	0.00012143691	0.96322566	0.0036542858	0.032921553
27	8	1881	743	14.327	57.942	615.5	61.39	1.8714553e-08	3.045305e-09	4.6384412e-07	0.9994814	0.00019038041	0.00032782793
27	3	4338	2390	15.532	62.243	703.0	85.236	8.611769e-06	3.8522677e-07	0.00014239461	0.99949694	0.00019601922	0.00015570369
