Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	5177	2099	10.112	58.054	449.0	7.907	1.05652134e-07	3.69198e-06	4.435335e-06	0.00028789858	0.9996704	3.3474447e-05
21	1	3345	2110	10.7	69.3	528.5	36.634	3.820653e-07	4.4087312e-07	6.0799685e-08	1.5953487e-05	0.9997782	0.00020498078
21	2	2184	1076	12.042	78.102	668.5	2.77	7.961842e-10	6.730894e-08	1.4753118e-10	9.818348e-07	0.99995077	4.821723e-05
21	3	787	997	9.487	70.52	479.0	18.435	9.128673e-07	1.1273843e-05	6.3551406e-06	0.00027810194	0.99933076	0.00037266288
21	4	3141	908	12.166	60.828	526.5	80.538	1.9971578e-06	4.505447e-05	0.0026564514	0.023096757	0.974081	0.00011875117
21	5	3884	617	15.297	72.18	754.0	10.62	2.305174e-06	7.022044e-06	1.2745126e-06	4.1621893e-06	0.9997843	0.00020098378
21	6	4209	616	13.153	84.717	754.5	7.125	1.7094201e-11	8.2989455e-09	3.697291e-11	1.877003e-07	0.99995065	4.915819e-05
21	7	1184	507	9.862	69.909	510.0	32.471	0.00015465416	2.2022008e-05	2.9853343e-05	0.006087896	0.36682215	0.6268834
21	8	3617	355	12.816	83.685	678.5	69.341	2.7262072e-07	3.4300235e-06	2.1598026e-08	0.0003066836	0.8926964	0.10699318
21	9	4187	294	11.236	81.818	611.5	33.69	5.736252e-05	1.931877e-05	2.5107563e-06	0.035671063	0.77575976	0.18849008
21	10	515	56	14.318	31.78	328.0	77.005	0.00060826866	0.004087956	0.6508657	0.17587167	0.16663401	0.0019323585
22	10	513	49	14.577	32.688	349.5	84.289	0.00029473988	0.0010848404	0.8734725	0.06287008	0.06200721	0.00027060477
22	1	3338	2114	10.7	66.502	533.0	36.193	1.03053885e-07	5.082267e-07	8.6568306e-08	3.388732e-06	0.99997604	1.9961313e-05
22	7	1175	503	9.862	71.353	515.0	27.951	4.9615383e-06	1.4159336e-05	1.1967089e-05	0.0005904027	0.9964025	0.0029760518
22	8	3607	359	12.349	83.657	685.0	67.891	1.07518105e-07	2.4809292e-06	4.6376158e-08	0.000108097935	0.9846073	0.015282069
22	6	4208	627	13.153	85.586	754.0	6.654	2.5652502e-09	4.2683018e-07	1.5871048e-09	3.6097786e-06	0.99967015	0.000325762
22	0	5188	2101	10.548	58.106	460.5	3.576	6.9468676e-08	5.0601557e-06	1.0373783e-06	0.00039684473	0.99933976	0.0002572011
22	9	4196	302	11.102	81.002	603.0	37.367	4.8191545e-05	8.267434e-06	4.5505638e-07	0.008221032	0.4511874	0.5405347
22	5	3872	615	15.033	75.326	768.5	5.102	9.2972405e-05	0.00021323466	4.22382e-07	2.0543926e-06	0.97583413	0.023857089
22	4	3141	895	12.59	58.979	513.0	82.875	8.3780014e-07	2.5552903e-05	0.0014095642	0.0037755724	0.9947693	1.9252084e-05
22	3	775	992	9.487	68.622	471.5	18.435	2.8687535e-07	2.155449e-06	5.5414534e-06	0.00028956204	0.99952185	0.0001806527
22	2	2184	1089	11.543	80.014	654.0	0.868	7.609702e-12	8.631641e-09	3.0006123e-10	1.2487162e-08	0.99999976	1.7902401e-07
23	10	512	43	14.0	33.0	361.5	90.0	0.003035914	0.0029547804	0.12774591	0.45988235	0.39700237	0.00937875
23	1	3331	2119	10.404	64.701	519.0	36.634	3.948081e-08	3.1810504e-07	2.3995645e-07	4.6886347e-05	0.99993885	1.3728607e-05
23	7	1166	499	10.308	70.578	498.0	23.051	3.4345317e-07	3.5849891e-06	2.5308052e-06	0.00105827	0.998606	0.00032924043
23	6	4208	637	13.038	85.586	743.5	6.34	1.3515784e-10	5.8867236e-09	2.1491102e-11	3.698444e-07	0.99995327	4.6374593e-05
23	5	3862	615	15.0	73.0	736.0	0.0	0.0005507985	0.000108020206	2.2621446e-06	8.588709e-06	0.9956168	0.0037136322
23	2	2184	1100	11.543	81.014	662.0	89.045	1.442756e-10	4.750754e-09	1.3204797e-10	3.7343916e-08	0.99999833	1.6511447e-06
23	0	5199	2102	10.548	58.106	455.5	3.366	5.7390405e-08	5.236276e-06	1.0454929e-06	0.00016929922	0.9995888	0.00023556146
23	9	4205	309	11.011	81.242	601.5	40.135	3.6244302e-05	1.6663271e-06	9.886313e-09	0.0008979911	0.5103775	0.48868656
23	4	3141	883	12.659	59.475	518.5	82.405	3.0137548e-07	6.221715e-06	2.2337133e-05	0.0009027691	0.9989047	0.00016364553
23	3	764	987	9.487	69.57	487.0	18.435	1.8531223e-07	3.7881014e-06	3.543525e-06	0.00021074674	0.9996909	9.089875e-05
23	8	3594	364	0.5	83.972	699.5	66.801	1.2234153e-06	5.980312e-06	2.119877e-07	0.00026409246	0.95895845	0.040770095
24	1	3323	2122	11.011	62.316	534.5	37.747	4.8720713e-06	3.875873e-06	2.5137676e-06	0.00085044256	0.9947187	0.004419534
24	5	3851	615	15.572	75.7	733.0	85.764	6.921788e-06	7.652487e-05	4.02237e-06	3.1090206e-06	0.999876	3.341967e-05
24	9	4213	317	10.63	79.246	599.5	42.93	5.7778376e-05	3.7463677e-05	3.739644e-06	0.0018094667	0.98008037	0.018011145
24	6	4207	649	12.54	86.326	766.0	5.194	9.1530186e-11	1.0649358e-08	4.1912848e-11	2.5614348e-08	0.9997625	0.0002375832
24	2	2184	1111	11.045	83.054	657.5	87.797	1.3070662e-13	3.46389e-10	2.571356e-11	2.6667306e-09	1.0	4.3003816e-08
24	0	5210	2104	10.0	61.0	462.0	90.0	1.3596092e-07	5.277505e-06	5.0977524e-06	0.0026245576	0.9968098	0.0005551493
24	7	1156	496	0.0	71.169	478.5	19.573	2.6005122e-08	4.0559542e-07	2.3850445e-08	5.7621205e-06	0.9996693	0.00032452572
24	4	3140	871	12.748	59.62	517.5	78.69	1.0550405e-06	3.5266745e-05	0.00021163255	0.0012526265	0.99840575	9.362745e-05
24	3	753	983	9.849	71.512	503.0	20.225	1.3629096e-07	2.2842244e-06	7.9197025e-06	0.00034445428	0.99958974	5.5540648e-05
24	8	3581	369	12.083	84.581	696.0	65.854	4.890429e-07	3.0861484e-06	2.657729e-07	2.9805518e-05	0.99780077	0.0021655625
25	1	3315	2125	11.673	57.656	511.0	43.152	0.00015604813	6.771078e-05	0.00018990267	0.104261875	0.87526226	0.020062217
25	0	5220	2105	10.0	62.0	466.5	90.0	2.0299892e-07	4.1825933e-06	3.867322e-06	7.4148775e-05	0.99975926	0.00015839463
25	7	1146	493	9.341	70.123	469.0	15.68	1.1088436e-08	2.6912647e-07	1.333931e-08	9.620256e-06	0.9998634	0.00012665
25	5	3840	616	14.807	75.221	689.5	79.796	0.0011280668	0.0065832883	1.0383867e-06	1.5488894e-06	0.938243	0.054042988
25	2	2183	1122	12.042	83.054	688.5	1.591	1.2177864e-10	4.3892694e-09	2.7170677e-11	2.5919459e-08	0.9999956	4.3891505e-06
25	6	4205	660	11.543	85.529	742.5	6.34	1.0066975e-10	2.4966251e-09	1.375766e-11	1.5767574e-08	0.999974	2.5982792e-05
25	4	3140	859	12.042	58.421	510.0	83.66	4.6568965e-07	6.082668e-06	0.00088547467	0.04972867	0.9492888	9.0582274e-05
25	3	741	979	9.657	71.64	522.5	19.983	2.0071161e-07	1.1986097e-06	1.796467e-05	0.005394055	0.9936587	0.0009277927
25	9	4222	326	9.899	78.492	607.5	44.341	2.9618752e-05	1.6413846e-05	5.3162955e-07	9.3408424e-05	0.9822973	0.01756277
25	8	3569	374	12.54	87.122	723.0	66.801	1.4754514e-07	2.5553795e-06	2.3040156e-08	0.000119774406	0.9813487	0.018528834
26	1	3307	2127	12.42	55.913	478.5	51.766	0.0002200679	6.3264146e-05	0.00015644832	0.0416156	0.94358295	0.014361751
26	5	3830	618	14.56	75.0	659.0	73.78	9.295927e-06	9.400632e-05	2.0794563e-08	2.3431842e-07	0.99420846	0.005687971
26	6	4203	670	12.042	86.371	709.0	5.528	2.291507e-11	2.3778624e-09	2.7741665e-12	3.2560095e-09	0.99993825	6.180342e-05
26	7	1136	491	9.22	68.659	452.0	12.529	7.1105605e-10	3.558315e-08	1.1952599e-08	7.816264e-06	0.9999887	3.4271939e-06
26	0	5231	2107	10.548	61.1	462.0	3.366	4.9174713e-09	4.3105945e-07	3.5744912e-07	0.00014125205	0.99981767	4.028014e-05
26	9	4230	333	9.899	80.61	615.0	45.0	5.5991597e-05	3.6468005e-05	3.111506e-06	0.0005036837	0.9642813	0.0351195
26	2	2182	1134	11.0	82.0	663.5	90.0	7.8114785e-11	4.2958814e-09	1.0124356e-10	2.2450163e-07	0.9999968	2.9983125e-06
26	4	3140	847	12.54	60.351	526.5	83.66	2.45368e-09	5.4184727e-07	8.2742866e-07	3.0131001e-05	0.9999647	3.84219e-06
26	3	730	975	9.487	69.893	521.0	19.654	1.7487229e-06	1.0636884e-05	1.953121e-05	0.000451901	0.99869376	0.00082247704
26	8	3557	379	10.966	86.361	707.0	65.556	3.014552e-07	2.8128918e-06	9.104652e-09	2.664376e-06	0.9948484	0.0051457873
27	1	3300	2128	12.619	52.738	462.0	58.299	0.00013975479	0.00015554433	0.016098749	0.15202656	0.8300739	0.0015054401
27	7	1128	489	9.124	68.74	451.5	10.305	2.5754468e-10	2.3863802e-08	6.069669e-09	5.2997257e-06	0.9999907	3.916126e-06
27	4	3141	836	13.038	60.299	529.0	84.289	8.367388e-08	1.1310399e-06	1.3207039e-06	4.4011435e-05	0.99987614	7.729428e-05
27	0	5242	2109	10.548	60.252	473.0	5.194	8.5818255e-07	9.504621e-06	0.00018654356	0.002171868	0.9975974	3.3735265e-05
27	2	2181	1144	10.548	85.119	659.5	3.013	1.7223984e-12	8.963437e-10	1.909674e-11	5.506264e-08	0.99999976	2.7451463e-07
27	5	3819	623	14.773	77.274	664.0	66.915	2.50651e-06	8.295045e-06	3.5057696e-10	3.5478948e-07	0.09528682	0.9047021
27	6	4201	682	12.59	89.244	765.5	7.496	5.508828e-10	2.1248693e-08	1.9539609e-10	4.9929395e-07	0.9999341	6.546854e-05
27	3	719	972	9.487	70.214	491.0	17.354	2.1285717e-07	3.1066456e-06	7.778466e-07	3.1547064e-05	0.9998548	0.000109544475
27	8	3545	383	11.705	85.796	714.0	68.839	2.5505557e-07	3.473663e-06	1.6414824e-06	0.00016777686	0.99896026	0.00086661853
27	9	4240	342	9.899	79.196	625.0	45.0	7.880235e-06	1.6723097e-06	3.7448496e-07	0.00058026414	0.99114555	0.008264273
28	5	3811	626	12.971	75.361	634.5	62.56	7.150535e-06	2.0891615e-05	1.1991782e-09	3.5370834e-07	0.61335284	0.3866188
28	7	1119	487	9.055	65.62	433.0	8.326	1.8390237e-09	5.2574727e-08	7.1562404e-08	0.00039974783	0.9995956	4.512657e-06
28	1	3290	2128	13.0	55.036	492.0	65.225	6.5947156e-06	4.707032e-05	0.00021043913	0.0016773136	0.99728215	0.00077641266
28	6	4200	691	12.166	86.313	706.5	9.866	8.312628e-11	9.244119e-09	8.315172e-13	7.449694e-09	0.9992323	0.00076768844
28	2	2180	1155	11.045	84.095	650.0	2.936	9.1851145e-11	1.6380657e-08	4.1565384e-10	3.8799277e-07	0.99998224	1.7352178e-05
28	0	5253	2111	11.045	59.414	491.5	6.582	5.225072e-07	8.176491e-06	0.00029969393	0.018140055	0.9814322	0.000119343895
28	3	708	969	9.341	68.893	467.0	15.255	1.952511e-07	1.9087706e-06	3.4428177e-07	2.7829254e-05	0.9998636	0.000106043124
28	9	4248	348	10.259	77.448	617.5	44.119	0.0002935591	2.197238e-05	1.8064294e-06	0.0055717668	0.87390643	0.120204486
28	4	3141	822	12.0	60.0	506.0	90.0	8.01528e-09	1.4151542e-06	4.0966847e-06	3.7078313e-05	0.99995244	5.0184444e-06
28	8	3532	387	11.705	86.729	695.0	69.326	1.0868518e-07	1.5463236e-06	4.6303558e-07	4.353465e-05	0.999747	0.00020735081
29	7	1110	486	9.552	62.58	431.5	7.765	3.1247251e-09	4.4076717e-08	1.3274953e-07	0.0011656631	0.9988257	8.421995e-06
29	5	3802	631	13.038	75.802	653.5	58.707	2.5546333e-06	4.235632e-06	2.3023413e-08	3.6009785e-06	0.9880685	0.0119210975
29	1	3279	2129	12.176	56.136	486.5	70.769	6.8927748e-06	4.2765347e-05	6.929992e-05	0.0021535568	0.9951249	0.0026025977
29	9	4257	354	11.314	77.897	630.5	41.82	9.90436e-05	2.5888357e-06	2.004002e-07	0.095666505	0.04251198	0.8617196
29	2	2179	1166	11.543	81.187	637.0	3.9	4.7120957e-10	6.456692e-08	1.141346e-09	1.8991132e-06	0.99998593	1.2179092e-05
29	0	5264	2114	10.689	60.912	489.0	9.782	1.0243975e-05	1.0364777e-05	0.000119543576	0.07914407	0.92030555	0.00041022588
29	6	4197	702	12.166	85.907	721.0	12.265	1.6559724e-08	1.0941343e-06	1.5304268e-07	2.293847e-06	0.9999292	6.717638e-05
29	3	696	966	9.22	71.309	475.0	14.349	1.7171303e-08	2.7014315e-07	4.4476995e-08	0.00025561193	0.9996829	6.115486e-05
29	4	3141	810	12.0	64.0	525.0	0.0	1.2693925e-10	3.6557374e-08	1.6500398e-09	1.11277465e-07	0.99999905	8.5436443e-07
29	8	3520	391	12.369	85.726	697.0	72.962	1.630753e-08	6.4519094e-07	1.4835189e-07	3.7064774e-06	0.9999654	3.003222e-05
29	11	5304	594	10.548	36.28	220.5	29.745	2.8595861e-09	1.0650649e-05	2.6877667e-06	1.77862e-07	0.9999746	1.1976867e-05
30	11	5294	590	11.236	42.793	227.0	30.466	2.5968724e-08	4.1278227e-07	2.8929342e-08	6.40048e-08	0.9999585	4.1062915e-05
30	7	1101	484	9.552	59.609	417.5	8.13	4.652932e-09	3.9985146e-08	1.458231e-07	0.0012389575	0.9987513	9.533682e-06
30	1	3268	2128	11.885	59.07	497.5	74.982	1.7053744e-06	6.4477965e-05	0.00014929555	0.005689398	0.99347633	0.0006188453
30	5	3792	637	13.314	75.042	636.5	55.359	1.2877059e-05	1.9481458e-05	1.1764966e-08	9.421691e-07	0.85908043	0.14088629
30	6	4194	712	12.369	83.678	700.0	14.421	3.121026e-08	1.0713927e-06	1.3162207e-07	4.083311e-06	0.9998067	0.00018795585
30	2	2177	1177	11.045	80.399	625.5	5.711	4.870534e-10	3.351277e-08	2.4843158e-10	1.447742e-06	0.999972	2.6576336e-05
30	9	4266	360	11.011	75.745	610.5	38.956	0.000108279106	2.336207e-06	5.9532977e-07	0.18492238	0.07550572	0.7394607
30	3	685	964	9.22	70.831	464.5	12.907	5.0650815e-08	2.7126495e-07	9.912882e-08	0.00018987992	0.9997452	6.4506734e-05
30	0	5275	2117	11.18	60.415	498.5	12.529	1.2734561e-06	2.343217e-05	4.7913672e-05	0.004746203	0.99497545	0.00020574375
30	8	3508	393	11.885	86.465	659.5	76.535	9.178313e-08	1.0744344e-06	1.8846077e-07	8.3077815e-05	0.99850863	0.0014069865
30	4	3141	797	11.0	63.0	511.5	90.0	6.6384813e-09	1.002409e-07	1.1856537e-08	1.2978076e-07	0.999995	4.709461e-06
31	7	1094	482	9.055	58.421	426.0	7.125	2.4691076e-08	7.955311e-08	4.176468e-06	0.10514205	0.89480454	4.915545e-05
31	5	3785	642	12.5	74.808	653.5	53.902	8.4628493e-07	2.4069556e-07	8.318247e-10	1.2061763e-05	0.22070402	0.77928275
31	11	5284	585	11.18	43.382	256.5	26.565	9.5277403e-07	7.694006e-05	8.9528015e-08	8.045777e-08	0.99963355	0.00028838674
31	1	3258	2128	11.18	59.228	501.5	77.905	2.440439e-06	4.7313682e-05	3.060315e-05	0.0012963696	0.9974356	0.001187645
31	6	4191	721	11.885	84.772	713.5	14.5	6.242972e-08	1.216952e-06	7.6476954e-07	1.0593829e-05	0.99993646	5.0922445e-05
31	2	2175	1187	11.102	82.111	625.5	7.431	1.5213006e-10	2.4394408e-08	1.53001e-10	3.3255574e-07	0.9999864	1.3274028e-05
31	9	4275	366	11.102	77.603	630.0	36.347	0.00038599785	1.253072e-05	1.0876225e-06	0.01548915	0.30764297	0.6764683
31	0	5286	2121	11.281	58.209	519.0	13.671	2.3468634e-05	2.598918e-05	0.00023688198	0.0051410263	0.99432325	0.00024941226
31	8	3496	395	11.673	86.587	659.5	79.287	2.8409499e-08	4.5289124e-07	3.3557912e-09	2.482751e-06	0.9970772	0.0029198423
31	3	672	961	9.22	70.612	492.0	12.339	1.9971168e-07	1.0170867e-06	8.031367e-07	0.00037691928	0.9995352	8.592922e-05
31	4	3142	783	11.0	63.0	510.0	90.0	1.702189e-09	1.9853366e-07	2.5024029e-08	1.7773249e-06	0.99998486	1.3076453e-05
31	12	5403	2322	11.673	77.564	615.5	11.592	1.3869306e-09	2.2542032e-07	8.858348e-09	3.7620143e-06	0.9999702	2.5709587e-05
32	7	1087	479	10.112	58.2	446.5	9.462	4.14255e-07	1.08587e-05	4.1688698e-05	0.008043274	0.9916134	0.000290345
32	12	5401	2335	11.18	77.104	619.0	10.081	5.4877334e-09	2.6627475e-07	8.403975e-09	7.1552295e-06	0.99942183	0.00057075033
32	5	3777	647	12.42	74.968	651.0	51.009	1.0158406e-07	4.214431e-07	2.1368239e-08	1.1020402e-05	0.9985892	0.0013992289
32	1	3248	2127	11.673	60.912	502.0	80.311	7.8022344e-07	1.4971708e-05	2.5275554e-06	0.00018012259	0.9992059	0.00059565384
32	9	4284	370	11.236	79.046	635.5	33.44	0.00017592218	4.461151e-06	6.9924766e-07	0.006826486	0.05208129	0.9409112
32	2	2175	1197	11.045	77.414	591.5	5.711	3.409909e-11	2.1363287e-09	1.0834391e-11	1.6435763e-08	0.99997234	2.7699882e-05
32	6	4189	732	11.402	85.376	692.5	14.036	1.1136698e-08	1.0152127e-06	5.865273e-08	3.5981775e-06	0.99897885	0.0010164989
32	0	5297	2124	11.543	59.298	509.5	17.65	2.1528289e-05	7.8980054e-05	0.0012683425	0.04321708	0.9550038	0.00041034986
32	8	3484	396	12.166	84.593	651.5	82.972	2.8853815e-09	2.2910312e-08	1.5129429e-11	5.280738e-08	0.99894375	0.0010561665
32	3	660	958	9.708	70.72	519.0	12.529	3.6146105e-08	9.551812e-07	1.2171971e-06	0.00024330843	0.99972886	2.5680643e-05
32	4	3143	770	11.0	64.0	488.5	90.0	9.2161906e-10	2.6193914e-07	4.103899e-09	2.2920784e-07	0.99982506	0.00017451514
33	7	1081	478	10.198	60.208	474.5	11.31	6.668613e-08	4.5157495e-07	9.945367e-07	0.0003404424	0.99955064	0.00010737222
33	1	3239	2127	11.281	60.698	494.5	78.959	4.0507846e-08	1.6115106e-06	2.7418419e-06	0.00017330487	0.9998115	1.0878709e-05
33	5	3769	653	11.402	72.346	627.5	49.764	2.835914e-06	8.1042816e-07	1.7104463e-07	0.000562828	0.9519356	0.047497746
33	2	2175	1206	11.045	74.108	605.5	3.27	8.404293e-11	2.8898608e-09	7.877564e-11	6.773251e-08	0.99999845	1.3973263e-06
33	6	4187	742	11.885	83.314	736.0	13.325	1.6262762e-08	4.668985e-07	8.115825e-08	3.338325e-06	0.99996305	3.3052478e-05
33	9	4295	375	10.548	79.324	629.5	30.324	8.2614526e-05	5.3866347e-06	4.7222017e-07	0.0011880188	0.21431878	0.78440475
33	3	650	954	9.22	73.98	542.5	13.134	1.8766106e-07	3.2302935e-06	2.3337123e-05	0.0074240766	0.9924953	5.3880703e-05
33	12	5399	2349	11.102	78.277	630.0	8.13	1.4635437e-11	3.4280618e-09	1.4766614e-10	3.8688295e-08	0.9999993	6.833887e-07
33	0	5309	2128	11.402	59.481	497.5	16.504	1.0442673e-05	3.2640215e-05	0.0008513569	0.022858169	0.97613674	0.0001107162
