Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	2522	2901	17.103	88.705	1097.5	36.327	5.7027232e-06	5.1591616e-07	2.3764901e-09	3.2548667e-07	0.9306476	0.06934584
21	1	2533	2411	21.024	118.512	1577.5	26.565	6.2491324e-08	4.029919e-09	1.4355317e-12	4.573051e-09	1.8371531e-07	0.99999964
21	2	4651	2371	27.336	124.58	2545.5	50.013	3.9183677e-05	1.9709903e-08	1.631086e-10	1.4608695e-06	4.2149986e-07	0.9999589
21	3	2779	2409	33.971	188.958	3127.5	47.386	7.458419e-09	2.8121693e-12	1.7361302e-15	8.032182e-11	7.803406e-10	1.0
21	4	1272	1855	24.187	134.718	2591.0	28.664	4.8395837e-08	1.1589473e-10	1.5221513e-12	9.556427e-07	5.7205394e-08	0.99999905
21	5	2138	1692	27.554	207.225	4318.0	77.692	1.8549676e-06	7.0127992e-09	1.5305679e-12	2.2519552e-08	9.708863e-07	0.99999714
21	6	2642	1633	18.2	98.9	1412.0	69.044	2.4327775e-05	3.0066e-06	4.9997533e-07	0.0016595664	0.0027905505	0.995522
21	7	2254	1528	35.302	145.812	3550.0	52.352	1.1544465e-06	1.3209627e-08	1.3176184e-12	1.9720844e-08	3.4746687e-08	0.9999988
21	8	4659	1457	28.636	166.111	3114.0	78.93	7.303396e-13	6.792669e-15	8.4518744e-22	8.809951e-12	2.3615223e-11	1.0
21	9	3747	1311	59.54	85.709	2560.5	7.696	8.3330015e-08	2.66139e-09	1.9562316e-12	8.669476e-09	3.411381e-08	0.9999999
21	10	5025	1087	18.722	130.493	1925.5	56.31	1.00749006e-10	3.4299473e-13	2.0624822e-17	6.463944e-11	4.521003e-11	1.0
21	11	2589	971	28.377	140.308	2559.5	75.719	3.6134864e-08	2.3396138e-09	1.8323986e-13	6.3298264e-09	4.0343488e-07	0.99999964
21	12	5148	917	20.518	130.138	1924.5	43.708	1.655577e-09	9.14637e-13	1.1076214e-15	3.7120743e-10	2.0278587e-10	1.0
21	13	4757	791	28.071	134.373	2598.5	85.802	9.373255e-07	7.0460127e-09	1.0675347e-13	3.786776e-07	1.0184941e-06	0.9999976
21	14	599	344	36.056	108.503	1682.5	20.136	1.1980982e-06	6.061423e-06	4.8988424e-11	5.784699e-08	0.00011094566	0.99988174
21	15	2272	351	23.324	134.302	1839.5	57.995	9.558764e-10	3.8542333e-12	7.120519e-18	1.8323826e-12	1.1376066e-09	1.0
21	16	1382	234	26.306	120.208	2271.0	81.87	4.1492104e-08	9.370102e-11	3.4339758e-15	4.5644356e-08	2.0786679e-08	0.9999999
21	17	2576	212	23.049	186.527	2890.5	64.612	3.9226267e-09	1.831199e-11	1.4183348e-15	4.1223285e-11	7.1143713e-10	1.0
22	14	599	347	39.217	107.224	1588.0	19.612	1.5451786e-07	1.686265e-07	2.2347113e-13	4.336305e-09	1.3286284e-07	0.9999995
22	7	2246	1537	34.713	145.911	3522.5	48.205	7.854473e-07	9.642679e-10	1.02889804e-13	6.618373e-08	7.54105e-09	0.99999917
22	9	3751	1304	56.608	95.825	2647.0	19.12	1.682734e-08	3.011754e-10	2.86143e-14	2.8195732e-10	3.5976296e-08	1.0
22	11	2602	967	29.026	143.779	2579.5	79.695	1.581378e-08	2.7380713e-09	1.513246e-13	6.038427e-09	1.0025848e-06	0.99999905
22	3	2789	2420	31.828	190.276	3161.0	43.556	1.518366e-08	6.2284644e-12	2.8910912e-15	6.755047e-11	1.1519848e-09	1.0
22	2	4661	2360	29.347	122.688	2545.0	44.549	4.495135e-05	1.2507718e-07	1.00530855e-08	1.8222798e-05	7.368864e-06	0.9999293
22	1	2545	2418	20.248	125.399	1669.5	31.95	4.455588e-09	7.380226e-11	5.5995743e-15	1.7902822e-10	3.3200662e-09	1.0
22	6	2625	1636	18.5	102.636	1465.5	72.646	2.8908224e-05	2.898078e-06	3.9512364e-07	0.002215699	0.0039137136	0.99383837
22	0	2528	2905	16.711	104.414	1049.5	37.776	1.5692643e-07	2.9227465e-07	1.47827e-09	3.26103e-08	0.9125291	0.08747043
22	15	2262	336	24.413	134.848	1908.5	54.525	6.77609e-12	3.222343e-15	2.784339e-21	2.4243174e-14	2.1618807e-12	1.0
22	10	5035	1102	19.723	129.653	1974.0	58.753	8.009922e-11	4.241645e-13	3.7975687e-17	1.11811845e-10	4.6150105e-11	1.0
