Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	1654	2908	14.773	30.187	339.5	26.565	0.00051939813	1.0965295e-05	0.81586736	0.1719265	0.011532614	0.00014316622
21	1	1769	2807	17.066	31.643	386.0	85.236	0.012418284	0.00086568843	0.9263028	0.01938102	0.039878737	0.001153564
21	2	1373	2355	14.0	50.0	556.0	90.0	0.00024411848	3.0289902e-06	0.0019905956	0.4588914	0.5106404	0.028230498
21	3	1211	2119	12.104	33.354	310.0	39.806	0.0024909081	0.0010224949	0.15318097	0.24941815	0.5832313	0.01065622
21	4	2389	1869	12.298	21.915	203.5	26.565	0.0013250451	0.019984068	0.9185575	0.010396715	0.04952723	0.00020939403
21	5	263	1624	15.652	42.485	516.0	63.435	1.6768636e-06	1.0794438e-06	0.016066123	0.98227054	0.00023609037	0.001424597
21	6	2004	1528	13.435	16.263	157.0	45.0	0.0007093588	0.8903028	0.08254322	0.0019290547	0.023921315	0.00059430435
21	7	1895	1518	12.728	32.527	292.5	45.0	0.00011238138	5.878749e-05	0.29034376	0.5472604	0.16205324	0.00017137502
21	8	2536	1318	13.435	34.648	363.5	45.0	0.0041862256	0.0004304786	0.69750375	0.107852496	0.18868119	0.0013459007
21	9	1243	1145	14.0	41.0	456.0	90.0	0.0020820086	4.635574e-05	0.008485186	0.98038197	0.0013976777	0.007606761
21	10	3844	735	15.652	29.53	321.5	28.61	0.0014938107	0.00016812696	0.89129746	0.01836449	0.08862379	5.2335592e-05
21	11	4853	691	17.219	26.163	348.5	26.565	0.16934073	0.00232182	0.39638692	0.22127648	0.13010658	0.08056742
21	12	3686	599	14.983	31.977	366.0	63.435	0.00090429495	1.75688e-05	0.35841322	0.6228693	0.017068064	0.0007275239
21	13	5386	582	15.652	28.178	330.5	26.565	0.0067986026	0.0012966454	0.74402976	0.046662588	0.20093977	0.00027274663
21	14	5175	553	15.116	29.538	351.5	33.69	0.0026078373	7.554246e-05	0.9587168	0.0019015106	0.03664512	5.318869e-05
21	15	196	55	12.0	34.0	313.5	90.0	0.00012584141	0.0034012941	0.6751447	0.02184903	0.2994498	2.9311106e-05
22	6	2002	1525	13.0	14.0	145.5	90.0	0.022479476	0.26681802	0.5429739	0.028554656	0.13464738	0.0045265667
22	13	5382	579	15.24	28.745	331.5	40.601	0.0016011582	0.0017669412	0.8822633	0.009258437	0.10411581	0.0009942903
22	14	5179	556	15.556	29.698	366.0	45.0	0.038055003	0.00028454684	0.73684275	0.17532042	0.04204588	0.00745135
22	11	4851	697	17.0	27.785	361.0	29.745	0.20752427	0.00030755802	0.08584597	0.4001593	0.052530065	0.2536328
22	4	2392	1863	11.314	20.518	180.5	45.0	0.0009735542	0.016028648	0.88063544	0.0070340256	0.09513813	0.00019017389
22	0	1645	2906	13.946	30.438	334.0	14.036	0.002215954	0.00028445586	0.6962799	0.23586415	0.063645996	0.0017095712
22	10	3839	748	17.0	25.0	315.5	0.0	0.0010838873	0.0030516533	0.9588887	0.012563527	0.024136316	0.0002758484
22	1	1759	2794	16.325	32.871	416.5	63.435	0.21770637	0.00023021789	0.31150422	0.40234372	0.023320809	0.04489471
22	9	1226	1147	15.033	41.195	495.5	84.56	0.003906864	7.999258e-05	0.009573411	0.9078094	0.04699316	0.031637225
22	12	3702	592	16.101	30.187	365.0	63.435	0.02589528	0.00049300987	0.17072718	0.34109086	0.45660475	0.005188972
22	7	1881	1507	12.728	29.698	303.5	45.0	0.0024928486	0.0002524534	0.85485333	0.01372784	0.12848616	0.00018733281
22	5	281	1620	16.771	39.715	522.0	78.69	0.001676171	2.5914798e-05	0.0043112277	0.9893504	0.0013571308	0.0032791337
22	8	2554	1331	13.601	36.056	376.0	33.69	0.008442529	0.00027049694	0.31717917	0.45859557	0.21117212	0.004340146
22	3	1194	2102	12.021	33.234	305.0	45.0	0.0007489436	0.00059058407	0.22395088	0.45624986	0.31041577	0.008043981
22	2	1409	2356	14.0	50.0	528.5	90.0	7.207872e-06	1.9353065e-06	0.0059847673	0.71457577	0.2782119	0.0012184636
23	13	5380	579	15.232	28.231	324.0	23.199	0.0032552157	0.0005070636	0.71364677	0.022584667	0.25969723	0.0003090055
