Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	602	2841	13.901	45.213	410.5	51.34	3.6295473e-06	8.039297e-06	3.1201748e-07	6.8955414e-05	0.8209051	0.179014
21	1	2810	2725	10.198	55.317	394.0	77.905	4.8325677e-10	2.8629822e-07	2.2218047e-07	2.0812891e-05	0.9999778	8.800382e-07
21	2	3184	2701	11.102	66.417	506.5	80.538	2.7208072e-08	4.464769e-06	2.0738242e-05	1.7629967e-05	0.99995613	1.00735e-06
21	3	3621	2716	10.296	53.235	352.0	28.072	1.4926521e-09	7.3442887e-09	5.867852e-10	3.730513e-08	0.9999987	1.2811283e-06
21	4	4407	2661	11.413	74.359	549.0	60.124	6.821327e-06	3.126102e-05	1.9812245e-05	0.02304474	0.90052575	0.07637173
21	5	3526	2346	8.944	45.177	262.0	62.447	7.503145e-08	1.3172405e-06	5.065128e-07	3.836261e-06	0.99998736	6.863494e-06
21	6	1521	2064	12.021	74.957	583.5	44.397	2.6893479e-06	4.6285636e-06	2.5779432e-06	0.0012053127	0.9977291	0.0010557167
21	7	5131	1970	8.559	61.459	392.5	83.29	1.93056e-09	1.9192501e-07	9.243047e-08	7.869982e-07	0.9999968	2.1318149e-06
21	8	4948	1771	10.735	60.657	456.0	61.074	4.2523173e-08	7.393918e-07	6.854639e-07	0.00014701563	0.99980205	4.9492886e-05
21	9	5088	1375	12.298	84.079	746.5	26.162	1.1389116e-07	1.0546997e-06	6.3570116e-07	2.0809666e-05	0.99990106	7.628342e-05
21	10	1991	1182	52.28	78.366	1264.0	12.804	0.0025275166	0.0009267013	0.00021121866	0.04330026	0.5370791	0.41595522
21	11	4358	1090	10.308	73.35	520.5	22.166	5.0064034e-07	1.8315664e-06	2.7939709e-07	0.0018151334	0.9910789	0.0071032625
21	12	2791	1052	11.236	84.978	719.5	59.036	2.9080557e-08	2.8038056e-07	8.987764e-09	4.4501257e-06	0.9990231	0.000972198
21	13	837	965	11.927	77.828	686.5	54.689	0.0007064908	4.7872786e-06	3.0189747e-07	0.004949547	0.011008274	0.98333055
21	14	4736	943	14.213	64.815	540.5	38.29	3.7646586e-08	2.3477473e-07	1.0657055e-08	0.00019891043	0.9915998	0.008201067
21	15	4083	894	12.53	80.131	690.0	60.852	3.841058e-06	3.5919013e-06	4.867753e-07	0.00033685658	0.90805465	0.09160052
21	16	1007	805	10.05	68.264	512.0	85.073	1.8256495e-07	8.2868746e-07	1.3312803e-08	7.374771e-06	0.99723536	0.0027561844
21	17	374	771	11.0	82.0	693.5	90.0	4.1375365e-09	1.2444273e-08	3.432694e-11	2.9839897e-05	0.97922665	0.020743387
21	18	5025	746	14.213	71.063	730.5	39.472	6.832724e-05	7.47257e-05	8.060781e-05	0.05101771	0.83045477	0.11830392
21	19	4077	754	11.402	84.629	681.5	54.782	1.5282763e-05	5.461182e-06	4.580286e-07	0.00012958919	0.9513809	0.048468303
21	20	2379	513	9.925	43.226	340.5	48.013	1.2387868e-05	8.6954184e-05	0.00023038378	0.0010125404	0.99807054	0.00058720587
21	21	5175	484	11.236	78.142	633.0	60.255	1.0213689e-06	4.4191925e-06	1.9335936e-05	0.00414525	0.9956018	0.00022828333
21	22	221	451	15.652	68.877	753.5	63.435	1.42962435e-05	2.2919181e-05	5.0005213e-09	3.254353e-06	0.9370688	0.06289074
21	23	2610	434	9.22	59.228	367.5	11.31	8.679557e-08	2.2677743e-06	1.7159902e-06	1.734064e-05	0.9999676	1.0970671e-05
21	24	5105	314	10.548	63.712	428.5	30.964	5.2689106e-08	1.2323588e-07	4.3706616e-09	2.718725e-07	0.9999739	2.5571206e-05
21	25	3436	270	15.811	61.351	706.5	19.026	0.00013307924	9.696654e-05	1.067072e-05	0.00020854284	0.99801505	0.0015356835
22	14	4737	943	12.806	57.009	462.0	37.747	3.5527896e-06	1.3715087e-05	1.3146715e-06	0.0074903336	0.33850142	0.6539896
22	0	597	2837	12.379	48.469	407.5	47.121	1.9906489e-05	7.4402424e-06	6.463834e-07	0.00010266061	0.93194246	0.06792691
22	5	3520	2350	9.179	46.22	289.0	59.036	1.6190486e-07	3.1257025e-06	4.925074e-08	1.0335979e-06	0.9998667	0.00012885508
22	19	4075	747	12.207	83.217	715.5	56.976	4.2296753e-05	0.00010409075	5.5483492e-06	0.00031240613	0.98359793	0.015937712
