Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	1654	2908	14.773	30.187	339.5	26.565	0.07441984	0.00040719105	0.00086935714	0.010800433	0.15580703	0.7576961
21	1	1769	2807	17.066	31.643	386.0	85.236	0.06757443	0.00044162758	0.000745324	0.0005843823	0.017425735	0.91322845
21	2	1373	2355	14.0	50.0	556.0	90.0	0.04351658	0.0006444976	3.427747e-05	0.00014854252	0.20329115	0.75236493
21	3	1211	2119	12.104	33.354	310.0	39.806	0.021171102	9.099807e-05	0.0005946138	0.04196828	0.020664195	0.91551083
21	4	2389	1869	12.298	21.915	203.5	26.565	0.46252313	0.0006146225	0.3290965	0.0048851897	0.14671104	0.056169488
21	5	263	1624	15.652	42.485	516.0	63.435	0.00027721206	6.617933e-06	0.00024481828	0.7452003	0.033955876	0.22031529
21	6	2004	1528	13.435	16.263	157.0	45.0	0.053943016	0.0002933272	0.8930291	0.0008486814	0.04750243	0.004383553
21	7	1895	1518	12.728	32.527	292.5	45.0	0.096865274	0.00084131747	0.07730489	0.087644935	0.27509487	0.46224874
21	8	2536	1318	13.435	34.648	363.5	45.0	0.031569496	0.0003208759	0.030498447	0.16983464	0.32425985	0.44351667
21	9	1243	1145	14.0	41.0	456.0	90.0	0.09528314	0.00041903026	0.026353009	0.058378868	0.15718248	0.6623835
21	10	3844	735	15.652	29.53	321.5	28.61	0.4069237	0.00050441426	0.31265655	0.025713796	0.06309711	0.19110444
21	11	4853	691	17.219	26.163	348.5	26.565	0.43449667	3.4416582e-05	0.35334766	0.0006894018	0.049914557	0.16151735
21	12	3686	599	14.983	31.977	366.0	63.435	0.3313172	0.0020271481	0.00034777686	7.125863e-05	0.010306196	0.65593034
21	13	5386	582	15.652	28.178	330.5	26.565	0.3496105	0.002706586	0.1682659	0.0293958	0.20099744	0.24902365
21	14	5175	553	15.116	29.538	351.5	33.69	0.111823276	0.00024868062	0.07689363	0.00088095973	0.07272471	0.7374287
21	15	196	55	12.0	34.0	313.5	90.0	0.33204708	0.012047807	0.097404845	0.0009752229	0.5517737	0.0057513607
22	6	2002	1525	13.0	14.0	145.5	90.0	0.64274997	0.0021714172	0.21297933	0.002225972	0.01010191	0.12977147
22	13	5382	579	15.24	28.745	331.5	40.601	0.52799815	0.004159718	0.13962793	0.02080841	0.12385318	0.18355255
22	14	5179	556	15.556	29.698	366.0	45.0	0.17878759	0.00019666877	0.046275295	0.0014270381	0.18282686	0.5904865
22	11	4851	697	17.0	27.785	361.0	29.745	0.129296	2.8831611e-05	0.00055656146	0.0003827618	0.023838973	0.8458968
22	4	2392	1863	11.314	20.518	180.5	45.0	0.07251499	0.00085550715	0.82067853	0.0051121484	0.052442987	0.048395865
22	0	1645	2906	13.946	30.438	334.0	14.036	0.01485497	0.00012652237	0.00015837619	0.007854747	0.56455	0.41245544
22	10	3839	748	17.0	25.0	315.5	0.0	0.19029301	0.015493132	0.015699103	0.0006560649	0.01583324	0.7620255
22	1	1759	2794	16.325	32.871	416.5	63.435	0.4646167	0.0012566563	0.0114960065	0.007659083	0.11052006	0.40445152
22	9	1226	1147	15.033	41.195	495.5	84.56	0.0015118734	8.866016e-05	0.0037156828	0.028567223	0.8871498	0.078966804
22	12	3702	592	16.101	30.187	365.0	63.435	0.84788483	0.005493932	0.006208146	0.0024410419	0.008883024	0.12908901
22	7	1881	1507	12.728	29.698	303.5	45.0	0.29754362	0.0009987656	0.011281979	0.026642539	0.2584736	0.40505946
22	5	281	1620	16.771	39.715	522.0	78.69	0.0034393468	0.00019799813	0.014685094	0.059665035	0.33692816	0.58508444
22	8	2554	1331	13.601	36.056	376.0	33.69	0.020618547	0.00012636468	0.011902832	0.10208039	0.102834955	0.76243687
