Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
21	0	2401	1871	8.732	58.149	322.5	11.31	1.7415415e-08	7.450896e-08	1.043587e-06	3.1224372e-06	0.9999956	1.6624729e-07
21	1	205	1836	16.492	65.253	774.0	15.376	3.5001763e-06	1.1289762e-06	8.8628803e-07	3.2633652e-05	0.062083844	0.937878
21	2	573	784	16.56	71.444	875.0	59.931	1.636374e-05	3.536879e-08	5.1858324e-06	2.895719e-06	0.9857368	0.014238835
21	3	4603	757	13.038	74.431	655.5	83.991	2.012359e-07	1.9970359e-07	2.8856482e-06	2.3952622e-05	0.99709845	0.0028743516
21	4	1052	732	11.402	75.0	610.5	36.87	0.00026731775	3.6368823e-05	0.00056163495	0.3666496	0.17868303	0.45380205
21	5	1473	671	8.944	59.54	409.0	60.945	4.5814642e-07	5.188913e-06	1.85597e-05	0.00039289036	0.9995728	1.0104419e-05
21	6	1904	360	12.0	68.0	626.5	0.0	3.8406301e-07	1.0966312e-06	7.106919e-06	0.001500733	0.997943	0.00054774276
21	7	2005	272	9.0	69.0	514.5	90.0	2.6286251e-08	1.5276157e-07	1.1833429e-06	5.7182274e-06	0.999979	1.4006206e-05
21	8	2949	211	8.0	60.0	338.5	90.0	9.0777874e-10	8.437936e-09	4.356042e-07	2.1264364e-05	0.99997544	2.9172757e-06
21	9	1570	84	9.605	68.9	452.5	53.13	7.8012505e-07	1.3454463e-06	2.4797976e-06	2.673068e-05	0.99991107	5.7619836e-05
22	6	1903	368	12.54	68.046	618.5	1.848	2.3337236e-07	1.9157196e-06	2.7824474e-06	0.0035222562	0.9950545	0.001418277
22	8	2941	210	8.0	57.0	308.5	90.0	7.363114e-09	3.581659e-08	2.0210975e-06	8.3229816e-07	0.999997	9.002967e-08
22	0	2392	1869	8.559	58.62	304.0	8.326	8.118182e-09	7.051803e-08	2.4926926e-06	1.438207e-05	0.9999831	3.9473143e-08
22	4	1061	736	12.207	72.945	602.0	33.366	0.000420771	0.00010710567	0.00074003485	0.038259555	0.9422182	0.018254364
22	5	1477	681	9.849	58.6	409.0	64.799	1.6094676e-06	1.7160059e-05	0.00013722935	0.0005430035	0.9992908	1.0166669e-05
